tt_stand
-1.39219847445257
-1.42636985015955
-1.4078730100803
-1.27608182401863
-1.21503016659728
-1.24789212507064
-1.20363959631921
-1.16602108908448
-1.29704828563366
-1.36426982788439
-1.25801062159886
-1.28222651301617
-1.33599255713703
-1.28108263630181
-1.14993511198502
-1.13554408815691
-1.20816873901924
-1.18869448291474
-1.13706913864919
-1.23596403887997
-1.25590476862698
-1.05349426662174
-0.997330470638653
-1.01053607881611
-1.09379933867107
-1.1880200972535
-1.16940593586862
-1.11393802225823
-0.915337842003004
-0.797729034512663
-0.778213937257057
-0.34408162336345
0.0149454502444476
-0.11424146919926
-0.0278964106455648
0.218446325241215
0.323149808316347
0.437526438035053
0.393744455819044
0.264132948727407
0.271963908139993
0.3841891473732
0.538285933402761
0.623608231390799
0.767520068857709
0.80040126141696
0.658144070263112
0.582961187742947
0.637132728195493
0.641859552823719
0.672180919791038
0.782539101969458
0.538598164037081
0.371207122305097
0.526251891275383
0.14061369695081
-0.372841838212338
-0.327923093409257
-0.383300780118503
-0.544934700984071
-0.560222843838716
-0.60908985438434
-0.761779486458204
-0.740104282596581
-0.532176341747539
-0.619290342140514
-0.967273809594107
-0.930697755361325
-0.623696171747738
-0.547739889832123
-0.502952604760648
-0.467287835323821
-0.574396828769605
-0.576269727736617
-0.486729786410779
-0.650709559106086
-0.789871271480119
-0.768659566697887
-0.675945192198837
-0.172142940628423
0.132300439759907
0.230506909662896
0.41554955238444
0.408245944525242
0.415644666781102
0.375499812882919
0.3392535475969
0.336249562837217
0.396248556884749
0.480205976065772
0.452644792884216
0.00943464194722706
-0.413644687233495
-0.373784942085926
-0.341510843410981
-0.288716176015805
-0.139024438059767
-0.116600876165136
-0.168757452226885
-0.0669147932949834
0.194155380117776
0.537679778940741
0.93327491364532
1.36927824113361
1.99354625079887
2.10112251438893
1.74631148221306
1.62525444548801
1.48870430101721
1.41790556913647
1.4684167191724
1.40768368726756
1.12640248698277
0.654919753795042
0.209393195072436
-0.373261185287154
-1.27795592261969
-1.6354929620307
-1.42608487274951
-1.29077895000562
-1.22049114953563
-1.22180429269565
-1.29910870888064
-1.23473354071417
-1.24502777803174
-1.0658664611242
-0.665150659317015
-0.406937324765986
0.240588100795505
1.08205344522727
1.38543488963268
1.25178043202996
1.19717501426028
1.22930126670869
1.2798075518537
1.27414944388151
1.20460966303279
1.13312610877137
0.975313863363645
0.703703977176067
0.139332229789975
-0.601856454428402
-0.920263837895703
-0.803542892581906
-0.648073123464843
-0.438529926224129
-0.210017402926085
-0.0555032626159927
0.145838478453705
0.408009063017127
0.723757378991993
1.26123664891246
1.96142855952415
2.25998739154466
2.18694843689386
2.13540622145319
2.10495151775929
1.99743809854352
1.84883642323157
1.73274569303535
1.68365824830571
1.49082973567857
1.17646747734711
0.813435989035251
0.343469807557607
0.12946964948462
0.331841575407916
0.517144976218439
