x,y
71.875,37.625
72.125,37.625
72.375,37.625
72.625,37.625
72.875,37.625
73.125,37.625
73.375,37.625
73.625,37.625
73.875,37.625
74.125,37.625
74.375,37.625
74.625,37.625
74.875,37.625
75.125,37.625
75.375,37.625
75.625,37.625
75.875,37.625
76.125,37.625
76.375,37.625
70.875,37.375
71.125,37.375
71.375,37.375
71.625,37.375
71.875,37.375
72.125,37.375
72.375,37.375
72.625,37.375
72.875,37.375
73.125,37.375
73.375,37.375
73.625,37.375
73.875,37.375
74.125,37.375
74.375,37.375
74.625,37.375
74.875,37.375
75.125,37.375
75.375,37.375
75.625,37.375
75.875,37.375
76.125,37.375
76.375,37.375
76.625,37.375
70.875,37.125
71.125,37.125
71.375,37.125
71.625,37.125
71.875,37.125
72.125,37.125
72.375,37.125
72.625,37.125
72.875,37.125
73.125,37.125
73.375,37.125
73.625,37.125
73.875,37.125
74.125,37.125
74.375,37.125
74.625,37.125
74.875,37.125
75.125,37.125
75.375,37.125
75.625,37.125
75.875,37.125
76.125,37.125
76.375,37.125
76.625,37.125
76.875,37.125
77.125,37.125
70.625,36.875
70.875,36.875
71.125,36.875
71.375,36.875
71.625,36.875
71.875,36.875
72.125,36.875
72.375,36.875
72.625,36.875
72.875,36.875
73.125,36.875
73.375,36.875
73.625,36.875
73.875,36.875
74.125,36.875
74.375,36.875
74.625,36.875
74.875,36.875
75.125,36.875
75.375,36.875
75.625,36.875
75.875,36.875
76.125,36.875
76.375,36.875
76.625,36.875
76.875,36.875
77.125,36.875
77.375,36.875
77.625,36.875
70.125,36.625
70.375,36.625
70.625,36.625
70.875,36.625
71.125,36.625
71.375,36.625
71.625,36.625
71.875,36.625
72.125,36.625
72.375,36.625
72.625,36.625
72.875,36.625
73.125,36.625
73.375,36.625
73.625,36.625
73.875,36.625
74.125,36.625
74.375,36.625
74.625,36.625
74.875,36.625
75.125,36.625
75.375,36.625
75.625,36.625
75.875,36.625
76.125,36.625
76.375,36.625
76.625,36.625
76.875,36.625
77.125,36.625
77.375,36.625
77.625,36.625
69.625,36.375
69.875,36.375
70.125,36.375
70.375,36.375
70.625,36.375
70.875,36.375
71.125,36.375
71.375,36.375
71.625,36.375
71.875,36.375
72.125,36.375
72.375,36.375
72.625,36.375
72.875,36.375
73.125,36.375
73.375,36.375
73.625,36.375
73.875,36.375
74.125,36.375
74.375,36.375
74.625,36.375
74.875,36.375
75.125,36.375
75.375,36.375
75.625,36.375
75.875,36.375
76.125,36.375
76.375,36.375
76.625,36.375
76.875,36.375
77.125,36.375
77.375,36.375
77.625,36.375
69.375,36.125
69.625,36.125
69.875,36.125
70.125,36.125
70.375,36.125
70.625,36.125
70.875,36.125
71.125,36.125
71.375,36.125
71.625,36.125
71.875,36.125
72.125,36.125
72.375,36.125
72.625,36.125
72.875,36.125
73.125,36.125
73.375,36.125
73.625,36.125
73.875,36.125
74.125,36.125
74.375,36.125
74.625,36.125
74.875,36.125
75.125,36.125
75.375,36.125
75.625,36.125
75.875,36.125
76.125,36.125
76.375,36.125
76.625,36.125
76.875,36.125
77.125,36.125
77.375,36.125
77.625,36.125
69.375,35.875
69.625,35.875
69.875,35.875
70.125,35.875
70.375,35.875
70.625,35.875
70.875,35.875
71.125,35.875
71.375,35.875
71.625,35.875
71.875,35.875
72.125,35.875
72.375,35.875
72.625,35.875
72.875,35.875
73.125,35.875
73.375,35.875
73.625,35.875
73.875,35.875
74.125,35.875
74.375,35.875
74.625,35.875
74.875,35.875
75.125,35.875
75.375,35.875
75.625,35.875
75.875,35.875
76.125,35.875
76.375,35.875
76.625,35.875
76.875,35.875
77.125,35.875
77.375,35.875
77.625,35.875
77.875,35.875
78.125,35.875
69.375,35.625
69.625,35.625
69.875,35.625
70.125,35.625
70.375,35.625
70.625,35.625
70.875,35.625
71.125,35.625
71.375,35.625
71.625,35.625
71.875,35.625
72.125,35.625
72.375,35.625
72.625,35.625
72.875,35.625
73.125,35.625
73.375,35.625
73.625,35.625
73.875,35.625
74.125,35.625
74.375,35.625
74.625,35.625
74.875,35.625
75.125,35.625
75.375,35.625
75.625,35.625
75.875,35.625
76.125,35.625
76.375,35.625
76.625,35.625
76.875,35.625
77.125,35.625
77.375,35.625
77.625,35.625
77.875,35.625
78.125,35.625
78.375,35.625
68.625,35.375
68.875,35.375
69.125,35.375
69.375,35.375
69.625,35.375
69.875,35.375
70.125,35.375
70.375,35.375
70.625,35.375
70.875,35.375
71.125,35.375
71.375,35.375
71.625,35.375
71.875,35.375
72.125,35.375
72.375,35.375
72.625,35.375
72.875,35.375
73.125,35.375
73.375,35.375
73.625,35.375
73.875,35.375
74.125,35.375
74.375,35.375
74.625,35.375
74.875,35.375
75.125,35.375
75.375,35.375
75.625,35.375
75.875,35.375
76.125,35.375
76.375,35.375
76.625,35.375
76.875,35.375
77.125,35.375
77.375,35.375
77.625,35.375
77.875,35.375
78.125,35.375
78.375,35.375
78.625,35.375
68.125,35.125
68.375,35.125
68.625,35.125
68.875,35.125
69.625,35.125
69.875,35.125
70.125,35.125
70.375,35.125
70.625,35.125
70.875,35.125
71.125,35.125
72.375,35.125
72.625,35.125
72.875,35.125
73.125,35.125
73.375,35.125
73.625,35.125
73.875,35.125
74.125,35.125
74.375,35.125
74.625,35.125
74.875,35.125
75.125,35.125
75.375,35.125
75.625,35.125
75.875,35.125
76.125,35.125
76.375,35.125
76.625,35.125
76.875,35.125
77.125,35.125
77.375,35.125
77.625,35.125
77.875,35.125
78.125,35.125
78.375,35.125
78.625,35.125
78.875,35.125
79.125,35.125
69.875,34.875
70.625,34.875
73.125,34.875
73.375,34.875
73.625,34.875
73.875,34.875
74.125,34.875
74.375,34.875
74.625,34.875
74.875,34.875
75.125,34.875
75.375,34.875
75.625,34.875
75.875,34.875
76.125,34.875
76.375,34.875
76.625,34.875
76.875,34.875
77.125,34.875
77.375,34.875
77.625,34.875
77.875,34.875
78.125,34.875
78.375,34.875
78.625,34.875
78.875,34.875
79.125,34.875
79.375,34.875
79.625,34.875
79.875,34.875
80.125,34.875
80.375,34.875
73.625,34.625
73.875,34.625
74.125,34.625
74.375,34.625
74.625,34.625
74.875,34.625
75.125,34.625
75.375,34.625
75.625,34.625
75.875,34.625
76.125,34.625
76.375,34.625
76.625,34.625
76.875,34.625
77.125,34.625
77.375,34.625
77.625,34.625
77.875,34.625
78.125,34.625
78.375,34.625
78.625,34.625
78.875,34.625
79.125,34.625
79.375,34.625
79.625,34.625
79.875,34.625
80.125,34.625
80.375,34.625
80.625,34.625
80.875,34.625
81.625,34.625
81.875,34.625
82.125,34.625
82.375,34.625
74.875,34.375
75.125,34.375
75.375,34.375
75.625,34.375
75.875,34.375
76.125,34.375
76.375,34.375
76.625,34.375
76.875,34.375
77.125,34.375
77.375,34.375
77.625,34.375
77.875,34.375
78.125,34.375
78.375,34.375
78.625,34.375
78.875,34.375
79.125,34.375
79.375,34.375
79.625,34.375
79.875,34.375
80.125,34.375
80.375,34.375
80.625,34.375
80.875,34.375
81.125,34.375
81.375,34.375
81.625,34.375
81.875,34.375
82.125,34.375
82.375,34.375
75.125,34.125
75.375,34.125
75.625,34.125
75.875,34.125
76.125,34.125
76.375,34.125
76.625,34.125
76.875,34.125
77.125,34.125
77.375,34.125
77.625,34.125
77.875,34.125
78.125,34.125
78.375,34.125
78.625,34.125
78.875,34.125
79.125,34.125
79.375,34.125
79.625,34.125
79.875,34.125
80.125,34.125
80.375,34.125
80.625,34.125
80.875,34.125
81.125,34.125
81.375,34.125
81.625,34.125
81.875,34.125
82.125,34.125
82.375,34.125
82.625,34.125
75.375,33.875
75.625,33.875
75.875,33.875
76.125,33.875
76.375,33.875
76.625,33.875
76.875,33.875
77.125,33.875
77.375,33.875
77.625,33.875
77.875,33.875
78.125,33.875
78.375,33.875
78.625,33.875
78.875,33.875
79.125,33.875
79.375,33.875
79.625,33.875
79.875,33.875
80.125,33.875
80.375,33.875
80.625,33.875
80.875,33.875
81.125,33.875
81.375,33.875
81.625,33.875
81.875,33.875
82.125,33.875
82.375,33.875
82.625,33.875
82.875,33.875
83.125,33.875
83.375,33.875
75.375,33.625
75.625,33.625
75.875,33.625
76.125,33.625
76.375,33.625
76.625,33.625
76.875,33.625
77.125,33.625
77.375,33.625
77.625,33.625
77.875,33.625
78.125,33.625
78.375,33.625
78.625,33.625
78.875,33.625
79.125,33.625
79.375,33.625
79.625,33.625
79.875,33.625
80.125,33.625
80.375,33.625
80.625,33.625
80.875,33.625
81.125,33.625
81.375,33.625
81.625,33.625
81.875,33.625
82.125,33.625
82.375,33.625
82.625,33.625
82.875,33.625
83.125,33.625
83.375,33.625
83.625,33.625
83.875,33.625
84.125,33.625
84.375,33.625
75.375,33.375
75.625,33.375
75.875,33.375
76.125,33.375
76.375,33.375
76.625,33.375
76.875,33.375
77.125,33.375
77.375,33.375
77.625,33.375
77.875,33.375
78.125,33.375
78.375,33.375
78.625,33.375
78.875,33.375
79.125,33.375
79.375,33.375
79.625,33.375
79.875,33.375
80.125,33.375
80.375,33.375
80.625,33.375
80.875,33.375
81.125,33.375
81.375,33.375
81.625,33.375
81.875,33.375
82.125,33.375
82.375,33.375
82.625,33.375
82.875,33.375
83.125,33.375
83.375,33.375
83.625,33.375
83.875,33.375
84.125,33.375
84.375,33.375
84.625,33.375
75.875,33.125
76.125,33.125
76.375,33.125
76.625,33.125
76.875,33.125
77.125,33.125
77.375,33.125
77.625,33.125
77.875,33.125
78.125,33.125
78.375,33.125
78.625,33.125
78.875,33.125
79.125,33.125
79.375,33.125
79.625,33.125
79.875,33.125
80.125,33.125
80.375,33.125
80.625,33.125
80.875,33.125
81.125,33.125
81.375,33.125
81.625,33.125
81.875,33.125
82.125,33.125
82.375,33.125
82.625,33.125
82.875,33.125
83.125,33.125
83.375,33.125
83.625,33.125
83.875,33.125
84.125,33.125
84.375,33.125
84.625,33.125
84.875,33.125
85.125,33.125
76.375,32.875
76.625,32.875
76.875,32.875
77.125,32.875
77.375,32.875
77.625,32.875
77.875,32.875
78.125,32.875
78.375,32.875
78.625,32.875
78.875,32.875
79.125,32.875
79.375,32.875
79.625,32.875
79.875,32.875
80.125,32.875
80.375,32.875
80.625,32.875
80.875,32.875
81.125,32.875
81.375,32.875
81.625,32.875
81.875,32.875
82.125,32.875
82.375,32.875
82.625,32.875
82.875,32.875
83.125,32.875
83.375,32.875
83.625,32.875
83.875,32.875
84.125,32.875
84.375,32.875
84.625,32.875
84.875,32.875
85.125,32.875
85.375,32.875
76.375,32.625
76.625,32.625
76.875,32.625
77.125,32.625
77.375,32.625
77.625,32.625
77.875,32.625
78.125,32.625
78.375,32.625
78.625,32.625
78.875,32.625
79.125,32.625
79.375,32.625
79.625,32.625
79.875,32.625
80.125,32.625
80.375,32.625
80.625,32.625
80.875,32.625
81.125,32.625
81.375,32.625
81.625,32.625
81.875,32.625
82.125,32.625
82.375,32.625
82.625,32.625
82.875,32.625
83.125,32.625
83.375,32.625
83.625,32.625
83.875,32.625
84.125,32.625
84.375,32.625
84.625,32.625
84.875,32.625
85.125,32.625
85.375,32.625
85.625,32.625
76.375,32.375
76.625,32.375
76.875,32.375
77.125,32.375
77.375,32.375
77.625,32.375
77.875,32.375
78.125,32.375
78.375,32.375
78.625,32.375
78.875,32.375
79.125,32.375
79.375,32.375
79.625,32.375
79.875,32.375
80.125,32.375
80.375,32.375
80.625,32.375
80.875,32.375
81.125,32.375
81.375,32.375
81.625,32.375
81.875,32.375
82.125,32.375
82.375,32.375
82.625,32.375
82.875,32.375
83.125,32.375
83.375,32.375
83.625,32.375
83.875,32.375
84.125,32.375
84.375,32.375
84.625,32.375
84.875,32.375
85.125,32.375
85.375,32.375
85.625,32.375
85.875,32.375
86.125,32.375
76.625,32.125
76.875,32.125
77.125,32.125
77.375,32.125
77.625,32.125
77.875,32.125
78.125,32.125
78.375,32.125
78.625,32.125
78.875,32.125
79.125,32.125
79.375,32.125
79.625,32.125
79.875,32.125
80.125,32.125
80.375,32.125
80.625,32.125
80.875,32.125
81.125,32.125
81.375,32.125
81.625,32.125
81.875,32.125
82.125,32.125
82.375,32.125
82.625,32.125
82.875,32.125
83.125,32.125
83.375,32.125
83.625,32.125
83.875,32.125
84.125,32.125
84.375,32.125
84.625,32.125
84.875,32.125
85.125,32.125
85.375,32.125
85.625,32.125
85.875,32.125
86.125,32.125
86.375,32.125
77.375,31.875
77.625,31.875
77.875,31.875
78.125,31.875
78.375,31.875
78.625,31.875
78.875,31.875
79.125,31.875
79.375,31.875
79.625,31.875
79.875,31.875
80.125,31.875
80.375,31.875
80.625,31.875
80.875,31.875
81.125,31.875
81.375,31.875
81.625,31.875
81.875,31.875
82.125,31.875
82.375,31.875
82.625,31.875
82.875,31.875
83.125,31.875
83.375,31.875
83.625,31.875
83.875,31.875
84.125,31.875
84.375,31.875
84.625,31.875
84.875,31.875
85.125,31.875
85.375,31.875
85.625,31.875
85.875,31.875
86.125,31.875
86.375,31.875
77.375,31.625
77.625,31.625
77.875,31.625
78.125,31.625
78.375,31.625
78.625,31.625
78.875,31.625
79.125,31.625
79.375,31.625
79.625,31.625
79.875,31.625
80.125,31.625
80.375,31.625
80.625,31.625
80.875,31.625
81.125,31.625
81.375,31.625
81.625,31.625
81.875,31.625
82.125,31.625
82.375,31.625
82.625,31.625
82.875,31.625
83.125,31.625
83.375,31.625
83.625,31.625
83.875,31.625
84.125,31.625
84.375,31.625
84.625,31.625
84.875,31.625
85.125,31.625
85.375,31.625
85.625,31.625
85.875,31.625
86.125,31.625
86.375,31.625
77.875,31.375
78.125,31.375
78.375,31.375
78.625,31.375
78.875,31.375
79.125,31.375
79.375,31.375
79.625,31.375
79.875,31.375
80.125,31.375
80.375,31.375
80.625,31.375
80.875,31.375
81.125,31.375
81.375,31.375
81.625,31.375
81.875,31.375
82.125,31.375
82.375,31.375
82.625,31.375
82.875,31.375
83.125,31.375
83.375,31.375
83.625,31.375
83.875,31.375
84.125,31.375
84.375,31.375
84.625,31.375
84.875,31.375
85.125,31.375
85.375,31.375
85.625,31.375
85.875,31.375
86.125,31.375
86.375,31.375
78.125,31.125
78.375,31.125
78.625,31.125
78.875,31.125
79.125,31.125
79.375,31.125
79.625,31.125
79.875,31.125
80.125,31.125
80.375,31.125
80.625,31.125
80.875,31.125
81.125,31.125
81.375,31.125
81.625,31.125
81.875,31.125
82.125,31.125
82.375,31.125
82.625,31.125
82.875,31.125
83.125,31.125
83.375,31.125
83.625,31.125
83.875,31.125
84.125,31.125
84.375,31.125
84.625,31.125
84.875,31.125
85.125,31.125
85.375,31.125
85.625,31.125
85.875,31.125
86.125,31.125
86.375,31.125
78.375,30.875
78.625,30.875
78.875,30.875
79.125,30.875
79.375,30.875
79.625,30.875
79.875,30.875
80.125,30.875
80.375,30.875
80.625,30.875
80.875,30.875
81.125,30.875
81.375,30.875
81.625,30.875
81.875,30.875
82.125,30.875
82.375,30.875
82.625,30.875
82.875,30.875
83.125,30.875
83.375,30.875
83.625,30.875
83.875,30.875
84.125,30.875
84.375,30.875
84.625,30.875
84.875,30.875
85.125,30.875
85.375,30.875
85.625,30.875
85.875,30.875
86.125,30.875
86.375,30.875
78.875,30.625
79.125,30.625
79.375,30.625
79.625,30.625
79.875,30.625
80.125,30.625
80.375,30.625
80.625,30.625
80.875,30.625
81.125,30.625
81.375,30.625
81.625,30.625
81.875,30.625
82.125,30.625
82.375,30.625
82.625,30.625
82.875,30.625
83.125,30.625
83.375,30.625
83.625,30.625
83.875,30.625
84.125,30.625
84.375,30.625
84.625,30.625
84.875,30.625
85.125,30.625
85.375,30.625
85.625,30.625
85.875,30.625
86.125,30.625
86.375,30.625
79.625,30.375
79.875,30.375
80.125,30.375
80.375,30.375
80.625,30.375
80.875,30.375
81.125,30.375
81.375,30.375
81.625,30.375
81.875,30.375
82.125,30.375
82.375,30.375
82.625,30.375
82.875,30.375
83.125,30.375
83.375,30.375
83.625,30.375
83.875,30.375
84.125,30.375
84.375,30.375
84.625,30.375
84.875,30.375
85.125,30.375
85.375,30.375
85.625,30.375
85.875,30.375
86.125,30.375
86.375,30.375
86.625,30.375
79.625,30.125
79.875,30.125
80.125,30.125
80.375,30.125
80.625,30.125
80.875,30.125
81.125,30.125
81.375,30.125
81.625,30.125
81.875,30.125
82.125,30.125
82.375,30.125
82.625,30.125
82.875,30.125
83.125,30.125
83.375,30.125
83.625,30.125
83.875,30.125
84.125,30.125
84.375,30.125
84.625,30.125
84.875,30.125
85.125,30.125
85.375,30.125
85.625,30.125
85.875,30.125
86.125,30.125
86.375,30.125
86.625,30.125
80.625,29.875
80.875,29.875
81.125,29.875
81.375,29.875
81.625,29.875
81.875,29.875
82.125,29.875
82.375,29.875
82.625,29.875
82.875,29.875
83.125,29.875
83.375,29.875
83.625,29.875
83.875,29.875
84.125,29.875
84.375,29.875
84.625,29.875
84.875,29.875
85.125,29.875
85.375,29.875
85.625,29.875
85.875,29.875
86.125,29.875
80.875,29.625
81.125,29.625
81.375,29.625
81.625,29.625
81.875,29.625
82.125,29.625
82.375,29.625
82.625,29.625
82.875,29.625
83.125,29.625
83.375,29.625
83.625,29.625
83.875,29.625
84.125,29.625
84.375,29.625
84.625,29.625
84.875,29.625
85.125,29.625
85.375,29.625
85.625,29.625
85.875,29.625
86.125,29.625
81.375,29.375
81.625,29.375
81.875,29.375
82.125,29.375
82.375,29.375
82.625,29.375
82.875,29.375
83.125,29.375
83.375,29.375
83.625,29.375
83.875,29.375
84.125,29.375
84.375,29.375
84.625,29.375
84.875,29.375
85.125,29.375
85.375,29.375
85.625,29.375
85.875,29.375
81.875,29.125
82.125,29.125
82.375,29.125
82.625,29.125
82.875,29.125
83.125,29.125
83.375,29.125
83.625,29.125
83.875,29.125
84.125,29.125
84.375,29.125
84.625,29.125
84.875,29.125
85.125,29.125
85.375,29.125
85.625,29.125
85.875,29.125
82.125,28.875
82.375,28.875
82.625,28.875
82.875,28.875
83.125,28.875
83.375,28.875
83.625,28.875
83.875,28.875
84.125,28.875
84.375,28.875
84.625,28.875
84.875,28.875
85.125,28.875
85.375,28.875
85.625,28.875
85.875,28.875
82.625,28.625
82.875,28.625
83.125,28.625
83.375,28.625
83.625,28.625
83.875,28.625
84.125,28.625
84.375,28.625
84.625,28.625
84.875,28.625
85.125,28.625
85.375,28.625
85.625,28.625
85.875,28.625
82.875,28.375
83.875,28.375
84.125,28.375
84.375,28.375
84.625,28.375
84.875,28.375
85.125,28.375
85.375,28.375
85.625,28.375
85.875,28.375
85.125,28.125
85.375,28.125
85.625,28.125
85.875,28.125
85.625,27.875
85.875,27.875
