long,lat,part
82.7189682835683,36.3129365671365,left
83.1159989412316,36.2342481471553,left
83.2000199114703,35.9344073561392,left
83.5855923566194,35.845855626228,left
83.9573054866348,35.7569971326253,left
84.0488850013546,35.4336620016256,left
84.405690654961,35.3402988963211,left
84.7500004395514,35.2500004395514,left
85.0832345755433,35.1633703774246,left
85.4067213137897,35.0807611261054,left
85.7216704144938,35.002336331595,left
86.0291635533299,34.9281226649974,left
86.1014144507199,34.57753493487,left
86.1734082697183,34.2177551685739,left
86.4652885318129,34.1486991363605,left
86.5309633716937,33.7810982556026,left
86.8129365671365,33.7189682835683,left
86.871190524756,33.3455291221138,left
87.1447027229581,33.2911906201929,left
87.1949129024621,32.9139152798545,left
87.4614873248513,32.867770563698,left
87.49418018,32.57241093,joint
87.5240127389677,32.5753290870108,right
87.5507286294875,32.9020077710955,right
87.8111393967115,32.9301977262332,right
88.0724422089141,32.9598610804204,right
88.3347377245717,32.9911049101713,right
88.3675577593463,33.3198916376166,right
88.6327229249094,33.3542966198682,right
88.6686582224509,33.6815098236444,right
88.9370634328635,33.7189682835683,right
88.9759724788331,34.0441218863394,right
89.2071161389838,33.7583471871936,right
89.2479786710881,34.08445629384,right
89.4790043397586,33.7997668939762,right
89.7529410454908,33.8433530145252,right
90.0291678104058,33.88923544393,right
90.3079587066059,33.9375468742399,right
90.3578089139972,34.2666463604366,right
90.6420179195719,34.3179423275646,right
90.9295645580002,34.3717396014284,right
91.2208364466701,34.4281226649974,right
91.2783295855062,34.752336331595,right
91.5762854699414,34.8107596042599,right
91.8788821957521,34.8715491593315,right
92.1866101475411,34.9346610376084,right
92.4999995604486,35.0000004395514,right
92.8196170816503,35.0674084462397,right
93.1460590275784,35.1366468256247,right
93.2145697401049,35.4448081727298,right
93.54948823864,35.5122076879323,right
93.8919490931445,35.5801554513787,right
94.242418845943,35.6480799653608,right
94.307936115484,35.9392863564807,right
94.6655437061601,36.0020213289119,right
95.0310317164317,36.0629365671365,right
95.4044708778862,36.121190524756,right
95.7307689940877,35.9038467286441,right
95.7857748861132,36.175864578566,right
96.1248075039078,35.958878738928,right
96.5270325098531,36.0080894664996,right
96.9366899769726,36.0503175978665,right
97.3211752759197,35.8287318617614,right
97.3527395426408,36.0844759250357,right
97.7278210013559,35.6038424898311,right
97.7522502646921,35.8569978824632,right
98.175096774119,35.6235483882154,right
98.625,35.6302044416624,right
99.074903225881,35.6235483882154,right
99.5221789986442,35.6038424898311,right
99.9643690803989,35.5718454019946,right
100.004677748111,35.3134961578536,right
100.450593153776,35.2645760382149,right
100.508788099157,34.9973113222588,right
100.953805523603,34.9298943613675,right
101.030847862178,34.6490348692268,right
101.468968283568,34.5629365671365,right
101.88923544393,34.4708321895942,right
102.291987493487,34.3754812402306,right
102.392576198313,34.0554172726806,right
102.502336331595,33.7216704144938,right
102.885375782787,33.6087508697636,right
103.000000439551,33.2500004395514,right
103.358750869764,33.1353757827873,right
103.471670414494,32.752336331595,right
103.586959406295,32.3483715844068,right
103.812936567137,31.4689682835683,right
103.910375250192,32.2384206137585,right
104.013255675038,31.8140485500207,right
