long,lat,part
84.3740373071751,36.9847205548085,left
84.8018503621117,36.8549054707452,left
84.9356406383117,36.4977687659741,left
85.3416750739542,36.3613728079501,left
85.7294540539731,36.2294540539731,left
86.1010524057192,36.1028945283561,left
86.4584105964357,35.9822090826592,left
86.8032959880949,35.8676367904759,left
87.1372888215143,35.7592166161357,left
87.2428415485307,35.3622660646149,left
88.125,35.5153610268929,right
88.7117253196027,35.7524291548349,right
88.7395996382095,35.5001956585137,right
89.2925859356076,35.7143085814492,right
89.7949083451644,35.9179056107672,right
89.8622144147366,35.6529291305252,right
90.3311249331847,35.8464372661464,right
90.8516382093063,35.7595869860576,right
91.3544479362229,35.6603785178535,right
91.8384291403797,35.5518582807593,right
92.3032290588858,35.4369008530502,right
92.6338221131308,35.6397035218847,right
92.7491210538992,35.3180771949544,right
93.0603341231171,35.5280011846756,right
93.4712999815108,35.4154090656966,right
93.7592166161357,35.6372888215143,right
93.8676367904759,35.3032959880949,right
94.0419252780607,35.8625176713101,right
94.1435292850608,35.5324206585364,right
94.3204209424026,36.0905412116605,right
94.4159843474745,35.7640524219333,right
94.6856406383117,35.9977687659741,right
94.7797578500151,35.6670588966838,right
95.1339984637197,35.5720608677021,right
95.4794540539731,35.4794540539731,right
95.8168502109932,35.3895251992714,right
96.0621943707884,35.6444472986417,right
96.146878418531,35.3024701639488,right
96.3883296512012,35.561996686081,right
96.7084105964357,35.4822090826592,right
96.9477262375656,35.7446272051702,right
97.0229519629015,35.4051425151012,right
97.2598004275686,35.6711394836436,right
97.567244231015,35.6001100162202,right
97.8704394681636,35.5315339958043,right
98.1697385166204,35.4653858390687,right
98.4654654308409,35.4016238217028,right
98.6975837182643,35.6768455130459,right
98.7579173905876,35.340193943613,right
98.9892013321225,35.6175526428431,right
99.2780011846756,35.5603341231171,right
99.5098619521561,35.8373258385574,right
99.5642056553924,35.5051326808983,right
99.7955521643542,35.7837998578575,right
100.07897851563,35.7320772372188,right
100.360310369365,35.6821034634312,right
100.639703521885,35.6338221131308,right
100.68690085305,35.3032290588858,right
100.962866036459,35.2571477980327,right
101.237229192308,35.2126914553018,right
101.510110475533,35.1697949871227,right
101.781619909782,35.1283948255291,right
101.821890083715,34.7978438869379,right
102.090714351586,34.7587143170034,right
102.128664635906,34.4266490861578,right
102.395007864659,34.3898815015576,right
102.660378517854,34.354447936223,right
102.924848964647,34.3202856131079,right
103.188485285085,34.2873348893528,right
103.451347878041,34.2555391512164,right
103.482060221781,33.9265560837838,right
103.743134491099,33.8969192684497,right
103.771681926284,33.5673241482727,right
104.031134853634,33.5398544182585,right
104.057517872845,33.2098461296314,right
104.315511696515,33.1845349051608,right
104.573063018577,33.1601213322173,right
