long,lat,part
77.9098500764882,34.3469075040291,left
77.7085780090813,34.3685058370344,left
77.6397742982084,34.3790550752678,left
77.7820979093442,34.3778509784364,left
77.7183100509127,34.3783852710408,left
77.8654826710576,34.3771668782775,left
77.8067074162878,34.3676826953285,left
77.9587145686141,34.366453825346,left
78.1106106496253,34.3652901810493,left
78.0617729747522,34.3457129681691,left
78.2184815865244,34.3445552404267,left
78.375078724936,34.3434843033411,left
78.3361372429989,34.3138039602536,left
78.2572690667113,34.3991591665271,left
78.2184815865244,34.3445552404267,left
78.1397831307401,34.3949984991221,left
78.3258276308378,34.3937092129616,left
78.2921026189873,34.3141060546114,left
78.4828583639226,34.3128526656174,left
78.4240869436598,34.3281956971909,left
78.54952353512,34.6420011524961,left
78.5256792046353,34.5222831814588,left
78.7257643984909,34.6211780075455,left
78.6868119927706,34.5813930343399,left
78.921513016754,34.5804175605582,left
79.176083823267,34.389703678964,left
79.4155648279751,34.1042682684738,left
79.625,34.1041219269068,left
79.625,34.0691219269068,left
79.8441269412079,34.0692849417427,left
80.0433077228105,33.8897695052941,left
80.2525937520056,33.8905625120339,left
80.2815999437139,33.8457330143785,left
80.5607497566826,34.101936465901,left
80.795124773324,34.1034242293016,left
80.8434192184749,34.0239414991197,left
81.0278237265868,33.8658632708981,left
81.0856778708229,33.7766946770572,left
81.2602257017916,33.6290550752678,left
81.3276498862474,33.5302997724948,left
81.5724697652203,33.5330720891355,left
81.5695095744576,33.2848280584936,left
81.814733144256,33.2879478750365,left
82.0604449994971,33.2910784993462,left
82.0572185093392,33.0436622112071,left
82.303455578391,33.0469515400629,left
82.5501328965369,33.0501328965369,left
82.7972004271806,33.0531850097052,left
83.0446113739583,33.0560954633928,left
83.2923231151176,33.0588584920941,left
83.5402975415255,33.0614731561441,left
83.5377520289178,32.815017019881,left
83.5352155735857,32.568884733491,left
83.783740066166,32.57131768598,left
83.7814262383941,32.3254609497381,left
84.0302997724948,32.3276498862474,left
84.0282473940618,32.0819988418053,left
84.2774190223859,32.0839132725835,left
84.2756500388912,31.8383973827494,left
84.5250660959551,31.8400231335843,left
84.5235871985628,31.5945761595688,left
84.7731956971909,31.5959130563402,left
84.7720011524961,31.35047646488,left
85.021754812219,31.3515351845952,left
85.2715384495157,31.3525083585904,left
86.5207707052054,31.3563876259295,left
86.7706613818348,31.357010583075,left
87.0205625120339,31.3575937520056,left
87.2704728124606,31.3581407762033,left
87.5203911896736,31.3586548733865,left
85.270687677811,31.1068587265758,left
85.5205625120339,31.1075937520056,left
85.7704516885988,31.1082722701758,left
86.0203531091529,31.1089004783312,left
86.2702650435089,31.1094837101495,left
86.5201860551516,31.1100265793074,left
87.5199395304406,31.1118674413051,left
87.7698912600638,31.1122595466744,left
88.125,31.0191219269068,right
88.366207304614,31.0194876553679,right
88.3668795224851,31.2694337923062,right
88.6089004783312,31.2703531091529,right
88.8511923087141,31.2718333377609,right
88.8528154638282,31.5214721645316,right
89.0959130563402,31.5231956971909,right
89.3393893503747,31.5252901810493,right
89.5832925837122,31.5276826953285,right
89.8276498862474,31.5302997724948,right
90.0724697652203,31.5330720891355,right
90.3177456282212,31.5359376438997,right
90.3205261808007,31.7842103013345,right
90.5662694120793,31.7869041181189,right
90.8123875547978,31.7896193929061,right
91.0588584920941,31.7923231151176,right
91.0614731561441,32.0402975415255,right
91.3082340679482,32.0428265451671,right
91.3106843531102,32.2908949232979,right
91.5576925410157,32.2932695140905,right
91.5599971508474,32.5414249082324,right
91.8049487759485,32.2956086127416,right
91.8072185093392,32.5436622112071,right
92.0524349063033,32.2978995879472,right
92.3001328965369,32.3001328965369,right
92.5480252482946,32.3023016233894,right
92.7960952857345,32.3044010451309,right
92.7981375286712,32.5521829218991,right
93.0463014480539,32.5541713032485,right
93.2946113739583,32.5560954633928,right
93.543054892504,32.5579540029578,right
93.5448690382648,32.8057959875924,right
93.7933720553092,32.8075682196033,right
94.0419867388893,32.8092811682873,right
94.2907038810166,32.8109349495726,right
94.5395149837428,32.8125301804274,right
94.7884122321612,32.8140678670764,right
95.0373884594761,32.8155493117874,right
95.0388434680572,33.0634596200409,right
95.2878398164816,33.064889528608,right
95.5369041181189,33.0662694120793,right
95.7860310100594,33.0676006516512,right
95.7873415643733,33.3156184790916,right
96.036480858187,33.3169093131852,right
96.285674747336,33.3181566573956,right
96.5349191474481,33.319361826365,right
96.7830720891355,33.0724697652203,right
96.7842103013345,33.3205261808007,right
97.0324459120239,33.0735810622355,right
97.2818583694551,33.0746531726784,right
97.5313065637692,33.0756876651417,right
97.7798166849572,32.8286286413894,right
97.7807878416327,33.0766860726322,right
98.0284475082198,32.5815513786989,right
98.0293627183706,32.829572291226,right
98.2780533744441,32.5824380668291,right
98.5276826953285,32.5832925837122,right
98.7773337256165,32.5841164432813,right
99.0270048717197,32.5849110838853,right
99.2759540172901,32.3375826287541,right
99.2766946770572,32.5856778708229,right
99.5195199661846,27.1341721768535,right
99.5249984991221,32.0902168692599,right
99.525686949892,32.338297351047,right
99.7692176575531,27.6295013762743,right
99.7693369564998,27.3817444495851,right
99.7695032989632,27.1339784426414,right
99.7741342784017,31.8428088122559,right
99.7747705320536,32.0908793300608,right
100.019213715457,27.6294077618559,right
100.02394149912,31.8434192184749,right
100.269143968767,27.877160327168,right
100.269210011841,27.6293179587004,right
100.273759391219,31.8440079769038,right
100.475616230247,30.222274454193,right
100.475957677599,30.4553693731318,right
100.501027049629,30.5050052018517,right
100.501414218623,30.7430876231701,right
100.501833337761,30.9811923087141,right
100.516936465901,31.0407497566826,right
100.5174026082,31.2838477236589,right
100.519121926907,28.125,right
100.519143096171,28.3728828619234,right
100.519143096171,27.8771171380766,right
100.519206527858,28.6207682611143,right
100.51931199441,28.8686587196646,right
100.522528817885,31.3483574926501,right
100.523043225135,31.5964521030377,right
100.523587198563,31.8445761595688,right
100.76930463295,28.8687826254676,right
100.769446085565,29.1167212616129,right
100.769627121473,29.3646693256346,right
100.769847127723,29.6126290738498,right
101.005307858025,30.0691974125321,right
101.019819776076,29.6128638203165,right
101.020068406829,29.860874593227,right
101.020353109153,30.1089004783312,right
