long,lat,part
84.2712633686936,36.8362693103353,left
84.691763788514,36.7117929250682,left
84.820051884504,36.3590622614048,left
85.2196693397182,36.228275643329,left
85.6017821024398,36.1017821024398,left
85.9683796718903,35.9804273894371,left
86.3213227127983,35.8647051823985,left
86.6623059036472,35.7548447229177,left
86.9928444971999,35.6508833728999,left
87.094056324846,35.2599762233317,left
87.194908027223,34.8561925170143,left
87.5035755043342,34.7594561790201,left
87.5955753384515,34.3447163556508,left
87.86096694,34.26636173,joint
87.8596353833063,34.2576823083469,right
87.9141406669333,34.612960357,right
88.1377259829944,34.3128457865955,right
88.1949677849086,34.6694623417175,right
88.4183878139795,34.3708681001649,right
88.7019192692624,34.431925209213,right
88.9886587272648,34.4961990757622,right
89.2789901186973,34.5638755799234,right
89.348822200801,34.9246811733907,right
89.6467434876119,34.9965385311737,right
89.9493402585113,35.0718998153491,right
90.2571555028001,35.1508833728999,right
90.3376940963529,35.5048447229177,right
90.6548725382187,35.5866862836053,right
90.9785520486442,35.6718426234274,right
91.3094195771857,35.7602521626488,right
91.6482178975602,35.8517821024398,right
91.9957407908604,35.9462098230822,right
92.3528236000116,36.0432015999868,right
92.4487960332771,36.3746762453064,right
92.8177531223678,36.4690920707498,right
93.1972758329247,36.5642759033567,right
93.5880177153265,36.6594271672226,right
93.6797968188695,36.9671506600317,right
94.0805376582825,37.0550322150914,right
94.4923176916531,37.1403646166938,right
94.9152360025009,37.221968994373,right
95.2721173294555,37.0177150570366,right
95.3491716922983,37.2985585055187,right
95.7238919974104,37.0948060073373,right
96.1871346230624,37.1637422815877,right
96.6607889253376,37.2228970673151,right
97.0991810891678,37.0127008577719,right
97.1433975243755,37.2707473618724,right
97.5686164282025,36.7978767884812,right
97.6028378770651,37.0522969834791,right
98.0949678955604,36.8254815665939,right
98.625,36.8348056214998,right
99.1550321044396,36.8254815665939,right
99.6813835717975,36.7978767884812,right
100.200610808172,36.7530540408578,right
100.257076735607,36.4913580994992,right
100.781522548567,36.4228289199851,right
100.86304425964,36.1486438438292,right
101.386232146075,36.0542035797958,right
101.494156008269,35.760974419846,right
102.007682308347,35.6403646166938,right
102.496199075762,35.5113412727352,right
102.960180004316,35.3777700064741,right
103.10108851928,35.0296217140093,right
103.254844722918,34.6623059036472,right
103.691211487769,34.5041238752992,right
103.85178210244,34.1017821024398,right
104.254123875299,33.9412114877693,right
104.412305903647,33.5048447229177,right
104.573807144313,33.0391650010192,right
