long,lat,part
86.8352292734225,37.9907046619155,left
87.2923722279502,37.7923722279502,left
87.7251885170744,37.6020970926841,left
88.1365955242589,37.4206533065076,left
88.529250378919,37.2484003031352,left
88.81738371,37.1235811,joint
88.8260804054957,37.1267217637931,right
89.1916043803433,37.260240550806,right
89.5683986312723,37.3988601117437,right
89.9576277720498,37.5423722279502,right
90.3605363922023,37.6904278483175,right
90.7784342471086,37.8425037175902,right
90.9289118616123,38.220249882328,right
91.3654277014799,38.3682868519109,right
91.8185096474667,38.5175279994222,right
92.2891824178026,38.6667180815777,right
92.4330852041811,39.00722421134,right
92.9194355930516,39.1450159325072,right
93.4230946143726,39.2788107712549,right
94.3617995695653,39.2284867596272,right
94.9281671937675,39.3493596176588,right
95.5125157199723,39.4574465520943,right
96.1131889782686,39.5501968423584,right
96.6585738345211,39.3626062158873,right
96.7279019057757,39.6252225339375,right
97.2526320732488,39.1677594506337,right
97.3062887516771,39.4246899865834,right
97.9359305544653,39.2110416830202,right
98.625,39.2256611054107,right
