long,lat,part
83.4269109029644,36.3031052173172,left
83.832013365655,36.2017970837239,left
84.2212599963875,36.1001379953037,left
84.32603208521,35.766238502252,left
84.6982237288393,35.6594258860065,left
85.0561193991557,35.5561193991557,left
85.4013439077797,35.4570097610274,left
85.7354168480041,35.3625001554321,left
86.0597222531893,35.2727778025514,left
86.3754976208275,35.1878732156206,left
86.4581566899655,34.8227952243513,left
86.5405216470396,34.4472010293998,left
86.8384350101265,34.3681970647803,left
86.8655203,34.22957543,joint
86.9210681671553,34.2405682132386,right
86.9969359383075,34.5248607124401,right
87.417794761618,34.5942139690187,right
87.8494941762841,34.656618635891,right
87.9048777464795,34.9234156619696,right
88.33753482189,34.9717270069676,right
88.7775048156856,35.0108060444484,right
89.2232855331892,35.0395729678918,right
89.6731065229154,35.0571891104385,right
90.125,35.0631220260343,right
90.5657126962488,35.3078285324775,right
90.5768934770846,35.0571891104385,right
91.0046770621665,35.2920935594986,right
91.4402237793123,35.2663426758737,right
91.8332891724914,35.4893735693341,right
91.870833385144,35.2312502331481,right
92.2088670745354,35.7104682981417,right
92.2499790177315,35.4499202673796,right
92.569524760841,35.9308366629434,right
92.6129370945,35.6681236483335,right
92.9622296475861,35.8866889427583,right
93.0107850715675,35.6201002044785,right
93.4018864646368,35.5672161615921,right
93.7858838358306,35.5102974129569,right
94.1625749130304,35.4501498260608,right
94.4703126686108,35.6705969128025,right
94.5318954683506,35.3875372151829,right
94.8307862119379,35.6101258708913,right
95.1846713940171,35.5483153287968,right
95.4708434549473,35.7756111434886,right
95.5321269624875,35.4856904437313,right
95.8118207448762,35.7156704258184,right
96.1472060688666,35.6555333446915,right
96.4772311212122,35.595534392157,right
96.8021487944008,35.535959637601,right
97.1222248728906,35.4770498528207,right
97.3810224927978,35.7194258667175,right
97.4377311493528,35.419004264288,right
97.6932203519219,35.6640032425811,right
98.0015078039941,35.6095308859938,right
98.2538550692716,35.8572835505443,right
98.3061193991557,35.5561193991557,right
98.5561193991557,35.8061193991557,right
98.8552176377384,35.7560089322289,right
99.1513439077796,35.7070097610274,right
99.4446844410296,35.6591639475819,right
99.4922471179059,35.354506804142,right
99.7817271557782,35.3073115922464,right
100.068760627825,35.2614308427574,right
100.353515510759,35.2168618915817,right
100.636149019935,35.1735944341456,right
100.678813076703,34.8648028286276,right
100.958156689966,34.8227952243513,right
100.999434737069,34.5113477962015,right
101.275611143489,34.4708434549473,right
101.550147334427,34.4317086477342,right
101.823165315061,34.3938991890365,right
102.094777264803,34.3573700711349,right
102.365086300905,34.322076008622,right
102.399538340772,34.0098855896065,right
102.667456831611,33.9762930692688,right
102.700149826061,33.6625749130304,right
102.965836869231,33.6307923209075,right
102.996675158596,33.315773150121,right
103.260297412957,33.2858838358306,right
103.523095908208,33.2570908865301,right
103.785132772825,33.229342616925,right
103.811956255505,32.914958484371,right
103.837882864518,32.5989553769593,right
104.097283089402,32.5739890565215,right
104.121275440814,32.2574216654003,right
