long,lat,part
77.7786689869419,34.6698148013738,left
77.5651250670717,34.6861516371983,left
77.4923833333658,34.6948928570732,left
77.6435172565058,34.6976524849867,left
77.5757391911373,34.6964279582322,left
77.7322191653112,34.6992203504979,left
77.6694122140462,34.6880381672257,left
77.8312714181947,34.6908545718682,left
78.0933851828516,34.4135214880154,left
78.040721290064,34.4025525168273,left
78.1982647089906,34.4052058730281,left
78.27606360986,34.6776603167225,left
78.2336376288947,34.6469277060922,left
78.1910436412448,34.6061136211101,left
78.1882647089906,34.4352058730281,left
78.1452817447848,34.3791899837436,left
78.2243472183064,34.7271448541361,left
78.186425117031,34.6462353464742,left
78.3911523785296,34.6491079453917,left
78.3283366390904,34.6633217631837,left
78.5937953574082,34.4560594988855,left
78.5411467183868,34.4604131264528,left
78.7174107927301,34.6629460363493,left
78.7150098476062,34.4474532238707,left
78.8971543876024,34.7346888785179,left
79.1695973685188,34.4513249990713,left
79.3972461630881,34.4523229013258,left
79.625,34.1676582965055,left
79.625,34.2376582965055,left
79.8534602604687,34.2372846884371,left
80.0817971259978,34.2361741339804,left
80.2798927782068,34.0543566692405,left
80.297170453084,33.9339659008094,left
80.5805782945546,34.186207751857,left
80.818469999511,34.1827979983374,left
80.8973789017246,34.1966124855186,left
81.060203016199,33.9522080431973,left
81.1551210288621,33.9503025721553,left
81.4076166666342,33.9448928570732,left
81.4835200892581,33.8420401785162,left
81.6653922296117,33.6956864018205,left
81.7521765885146,33.5816619563362,left
82.0131235238169,33.5745117566244,left
82.2729513745889,33.5673367869655,left
82.280346055872,33.3114152670464,left
82.5389701872628,33.3038765679231,left
82.7965853269702,33.2965853269702,left
83.0533061521397,33.2895902942828,left
83.3092399137405,33.2829199260633,left
83.5644842950937,33.276587436075,left
83.8191266372044,33.2705949779033,left
83.8249606095753,33.012472919083,left
83.8307738238894,32.7536086399309,left
84.08415548835,32.7480326402059,left
84.0894584702529,32.4885368371927,left
84.3420401785162,32.4835200892581,left
84.3467439537152,32.2235528683179,left
84.5986424701302,32.2191652505811,left
84.6026967422645,31.9588882734659,left
84.8540350608982,31.9551622713144,left
84.8574244947199,31.694727348416,left
85.1083217631837,31.6916633609096,left
85.1110594988855,31.4312046425918,left
85.3616240776529,31.4287781994666,left
85.6121199518549,31.4265478156206,left
86.8638795185059,31.4176570568761,left
87.1141300729606,31.4162293229242,left
87.3643566692405,31.4148927782067,left
87.6145622485923,31.4136390723536,left
87.8647493170369,31.412460830787,left
85.6140698061217,31.1665773575864,left
85.8643566692405,31.1648927782067,left
86.1146106616412,31.1633377058626,left
86.3648365924661,31.1618979373025,left
86.6150384270721,31.1605612484551,left
86.8652194577583,31.159317065394,left
87.8657844592234,31.1550980574029,left
87.887728131881,31.1758439717398,right
88.1379848815646,31.1770277089249,right
88.1392525295705,31.4324993830316,right
88.3895868735472,31.4338532816132,right
88.6399456763794,31.4352703393899,right
88.6414536011529,31.6908720612133,right
88.8919111119131,31.692473099183,right
89.1424032006468,31.6941503998077,right
89.3929333569084,31.6959092520558,right
89.6435055097798,31.6977554112121,right
89.8941240939081,31.6996951460886,right
90.1447941269719,31.7017352910094,right
90.1469513287893,31.9579267895312,right
90.3977919568027,31.960203016199,right
90.6487046138975,31.9625982139752,right
90.8996974278447,31.9651210288621,right
90.9023475150133,32.2214827434942,right
91.1535720417679,32.2242608088627,right
91.1564736740046,32.4804954677219,right
91.4079598214838,32.4835200892581,right
91.4111015720691,32.7395884435344,right
91.6595789976836,32.4866997789789,right
91.6628784844985,32.7428452863897,right
91.9113463827706,32.4900442554312,right
92.1632791764789,32.4935636611718,right
92.4153968833506,32.4972684847121,right
92.6677216336172,32.5011694404069,right
92.6717468394362,32.7575564090633,right
92.9245090804681,32.7616983542263,right
93.1775408220675,32.7660422699518,right
93.4308733627956,32.7705949779033,right
93.4355157049063,33.026587436075,right
93.689387951687,33.0313048827899,right
93.9436349279359,33.0362133973903,right
94.1982962302579,33.0413094303455,right
94.4534146730298,33.0465853269702,right
94.7090360107556,33.052028255194,right
94.9652083936136,33.0576189787273,right
94.9707403609446,33.3123152759959,right
95.2275971916848,33.317757518566,right
95.4850630376474,33.3232440299995,right
95.7431755702679,33.3287286641314,right
95.7484658289931,33.5820559161931,right
96.0071547136103,33.5871215155015,right
96.2664799107419,33.5920401785162,right
96.5264471316821,33.5967439537152,right
96.7826079008622,33.3493808121918,right
96.7870494076934,33.6011586659314,right
97.0442384371876,33.3538244279684,right
97.306530000489,33.3577979983374,right
97.5694217054454,33.361207751857,right
97.8302808580192,33.1135020905641,right
97.832829546916,33.3639659008094,right
98.0929293768229,32.8655296738283,right
98.0949019425971,33.1157844592234,right
98.3588586102211,32.8671208466839,right
98.625,32.8676582965055,right
98.8911413897789,32.8671208466839,right
99.1370706231771,32.7155296738283,right
99.3925892072699,32.7129460363493,right
99.4258439717398,32.612271868119,right
99.6516633609096,32.4683217631837,right
99.6963623711053,32.3569277060922,right
99.8121092518662,31.9614840548521,right
99.8933301140406,31.9189922736974,right
100.143520089258,31.9120401785162,right
100.357268484712,31.8446031166494,right
100.359602604687,31.4769039070309,right
100.367724742211,31.2712465205395,right
100.376587436075,31.0644842950937,right
100.452329842198,30.9053664913308,right
100.64158532697,30.8915853269702,right
100.655366491331,30.7023298421977,right
100.514484295094,30.386587436075,right
100.673793422276,30.3091553955932,right
100.69972145944,30.1952772923711,right
101.092040178516,30.1085200892581,right
100.873028644233,30.101197442309,right
101.210907978617,30.0504127175531,right
101.200302572155,29.9051210288621,right
101.105205873028,29.7017352910094,right
101.20742449472,29.649727348416,right
101.111879889095,29.4276399753544,right
101.11617413398,29.1517971259978,right
100.867658296505,28.875,right
101.117658296505,28.875,right
100.865784459223,28.5949019425971,right
100.860413126453,28.3161467183868,right
100.852208043197,28.039796983801,right
100.842040178516,27.7664799107419,right
100.58568640182,27.7546077703883,right
100.572459177933,27.4839577300482,right
100.311415267046,27.469653944128,right
100.04658532697,27.4534146730298,right
100.030346055872,27.1885847329537,right
100.016042269952,26.9275408220675,right
99.7453922296117,26.9143135981795,right
