long,lat,part
77.7122347382421,34.8333452597119,left
77.4935566459199,34.8446245697489,left
77.420771856434,34.8483460219272,left
77.5770021057943,34.8511489866286,left
77.5091804140988,34.8449052300873,left
77.6707621488272,34.8477414736675,left
77.5479111176153,34.9715407255643,left
77.7198780376897,34.9744013586081,left
77.892103515853,34.9771101556115,left
77.8393977896876,34.9461259678434,left
78.0170596693477,34.9488209919569,left
78.194981043001,34.9513139798715,left
78.1525169647901,34.9105698644324,left
78.0698822415423,34.9847429951803,left
78.0270596693477,34.9188209919569,left
77.9440298611139,34.9577891492976,left
78.1532376974887,34.9607904225371,left
78.0802697079677,34.9798666321015,left
78.30014972494,34.9827843418868,left
78.2372897675457,34.98198581359,left
78.4429127280268,35.0897665422876,left
78.4152224951705,34.9641100193181,left
78.6166634588687,35.1666827056564,left
78.5742248096582,35.1161821541236,left
78.8365600657116,35.1184529171602,left
79.119198449357,34.9301147311084,left
79.3820458787225,34.7411283042721,left
79.625,34.456468966448,left
79.625,34.421468966448,left
79.8636716384052,34.4210894912938,left
80.1022179440949,34.4199614968544,left
80.3405192484862,34.4181154909174,left
80.3878326916324,34.4477185859168,left
80.6414510878593,34.4449171234019,left
80.8945452422406,34.4414538236181,left
80.9485155292755,34.3602496936816,left
81.1515410317439,34.1957760846505,left
81.2165362761494,34.1038406903735,left
81.409228143566,33.9483460219272,left
81.4852242726643,33.8454485453287,left
81.7472828513514,33.8389949898649,left
81.7541737508215,33.584907345085,left
82.0152925951742,33.577644859696,left
82.2752747810588,33.5703572153765,left
82.2827855873214,33.3143427047857,left
82.5415451507941,33.3066856190481,left
82.7992798775274,33.2992798775274,left
83.0561062455397,33.2921749958828,left
83.3121331900538,33.2853998771889,left
83.5674599283949,33.2789679427159,left
83.8221751731584,33.2728813798688,left
83.8281007613672,33.0146317734399,left
83.8340052655378,32.7556282909611,left
84.0874400351561,32.7499647265624,left
84.0928262943013,32.4903198028654,left
84.3454485453287,32.4852242726644,left
84.3502261879166,32.225100527963,left
84.6021545183522,32.2206440077272,left
84.6062724581755,31.9602056424857,left
84.8576317935668,31.9564211277484,left
84.8610744545552,31.6958223363665,left
85.11198581359,31.6927102324543,left
85.1147665422876,31.4320872719733,left
85.3653399871164,31.4296227243446,left
85.6158436484534,31.4273573148812,left
86.8676308470784,31.4183269369783,left
87.1178853362032,31.416876782104,left
87.3681154909175,31.4155192484862,left
87.618324298657,31.4142458546221,left
87.8685143047968,31.4130491101245,left
85.6178241229428,31.1672302822509,left
85.8681154909175,31.1655192484862,left
86.1183734719772,31.1639397555164,left
86.3686029507864,31.1624773770441,left
86.6188079549731,31.1611196970331,left
86.8689918285383,31.1598559755055,left
87.8695657027028,31.1555707128379,left
87.8840020496121,31.1766424179403,right
88.1342628312546,31.1778447443588,right
88.135550386217,31.4334023448251,right
88.385889980682,31.4347775048295,right
88.6362544181007,31.4362168158716,right
88.6377860231015,31.6919065063047,right
88.8882507185429,31.6935326867376,right
89.1387505349651,31.6952363274428,right
89.3892890167221,31.697022800446,right
89.6398701545975,31.6988979514122,right
89.8904984528793,31.7008681475979,right
90.1411790080431,31.7029403306523,right
90.1433700862382,31.9592290595497,right
90.3942239153495,31.9615410317439,right
90.6451509046761,31.9639738433512,right
90.8961593096265,31.9665362761494,right
90.8988510133714,32.2229978942057,right
91.1500947699127,32.2258195859012,right
91.1530419689522,32.4821521529196,right
91.4045514546713,32.4852242726644,right
91.4077425428424,32.7413879234773,right
91.6561960581743,32.4884538957615,right
91.6595473596414,32.7446959113104,right
91.9079911980149,32.4918508933766,right
92.1599543440293,32.4954255673436,right
92.412105307056,32.499188570884,right
92.6644665648564,32.5031507866092,right
92.6685549819113,32.7596380552752,right
92.9213606007672,32.7638450449315,right
