long,lat,part
78.9217317531512,31.8561218383971,left
78.8129587857554,31.923091260113,left
78.7706289377748,31.9557951333397,left
78.8437240980041,31.9279443892214,left
78.8067609167876,31.950302570243,left
78.8813636573496,31.9221211614051,left
78.8496919986647,31.9340520031156,left
78.925467470727,31.9056282563313,left
78.9986738647082,31.878713178817,left
78.9755584298432,31.8784922394235,left
79.139428662755,31.5817140117349,left
79.2007205182782,31.556943250811,left
79.1852040273665,31.554336911059,left
79.131383095179,31.6675528275657,left
79.119428662755,31.6417140117349,left
79.029533363611,31.8369665796184,left
79.1830427020889,31.5771454074221,left
79.1425331614774,31.6413243496424,left
79.219363596789,31.6123334784404,left
79.2177806302018,31.5502677942936,left
79.2922290497688,31.5226379909711,left
79.268959670693,31.549161317228,left
79.3452802682155,31.5235986589226,left
79.3295111103383,31.5285722258931,left
79.3919458636915,31.6010095299538,left
79.4513686886394,31.7744974579256,left
79.553714399004,31.4794264189245,left
79.625,31.4760415403757,left
79.625,31.5460415403757,left
79.7041562261899,31.5498120714181,left
79.7545577800098,31.291020020088,left
79.8223937092849,31.3093622557092,left
79.8294069363648,31.2833059727339,left
79.9040921860861,31.3111417908659,left
79.9839863938398,31.3455537390553,left
80.0195369322653,31.3875181832491,left
80.1151132773497,31.4319687395992,left
80.155479661317,31.4511991532925,left
80.1993710622252,31.3557951333397,left
80.2097924820414,31.2945849640827,left
80.329976349762,31.3587086120835,left
80.341507175752,31.289324160597,left
80.4810284070409,31.3614854768369,left
80.5318436742932,31.3038967765811,left
80.5572149987222,31.2436579984666,left
80.7201784546159,31.3197401323083,left
80.8933248663555,31.3933248663555,left
81.0754968881184,31.463920204417,left
81.2656121206119,31.5312389605245,left
81.4626847232577,31.5951477786062,left
81.6658332323005,31.6556249242254,left
81.6069555586469,31.4875944465697,left
81.5482873796597,31.3270546122873,left
81.7641589121497,31.3833287718528,left
81.7106401057481,31.2291624089255,left
81.9345849640827,31.2797924820414,left
81.887113477504,31.1303837677796,left
82.1179532513666,31.1746645268912,left
82.0770366860405,31.0283819369623,left
82.3135300934903,31.0659855327216,left
82.2793232159571,30.9212969647871,left
82.5202677942936,30.9522193697982,left
82.4926379909712,30.8077709502312,left
82.7369401435519,30.8322591235345,left
82.9819356770263,30.8547686254405,left
84.214177761071,30.9444960287627,left
84.4616491129255,30.9589050194699,left
84.7093622557092,30.9723937092849,left
84.9572875057418,30.9850463718938,left
85.2053995717346,30.9969374330835,left
82.962257338513,30.705392580611,left
83.2093622557092,30.7223937092849,left
83.4567989110908,30.7380878257745,left
83.7045187697853,30.7526182722747,left
83.9524818125788,30.7661084166783,left
84.2006548128977,30.7786649732711,left
85.194952699524,30.8212440874405,left
85.4438362063337,30.8303134795556,left
90.519597493796,30.6118719656152,right
90.75421295236,30.794704157961,right
90.767006322101,30.59992544149,right
91.000838682772,30.781040329307,right
91.2319992759696,30.9602053324188,right
91.247217569281,30.7667390847998,right
91.4773819813509,30.9440473211879,right
91.7224157185671,30.9271196512368,right
91.9670652703012,30.9093689451857,right
92.2112909834338,30.8907371194922,right
92.455048102577,30.8711609079898,right
92.6765150547513,31.0380854346359,right
92.6982859882651,30.850571337245,right
92.9180312604008,31.0151132773497,right
93.1588205334441,30.9909404386668,right
93.3720556107786,31.1512759019959,right
93.3988008467075,30.965479661317,right
93.5804135482036,31.310317597419,right
93.609697429757,31.1232390832124,right
93.7837078295914,31.4685493770046,right
93.8154150359173,31.2797924820414,right
94.0157748564,31.4356806353333,right
94.0490739698617,31.2477023859976,right
94.2812371486091,31.213949227672,right
94.5117309888332,31.1784306462534,right
94.7403586466002,31.1410407894832,right
94.9262735569989,31.2872128976094,right
94.9668967789709,31.1016715258438,right
95.1483964407415,31.2454115176763,right
95.3677994681912,31.2015718084349,right
95.5373152767423,31.3451477786062,right
95.5841667676995,31.1556249242254,right
95.7482357494901,31.2975383162188,right
95.9553743737924,31.248000556629,right
96.1583315324034,31.1965703224438,right
96.3566751336445,31.1433248663555,right
96.549943413459,31.0883936923105,right
96.6818206547388,31.2345749192458,right
96.7376504301412,31.0319709369815,right
96.8626200797352,31.1796506649616,right
97.0372731952824,31.1242796400166,right
97.1520094119235,31.2853482350343,right
97.205399813345,31.0689275611941,right
97.3143193646667,31.2342251436,right
97.4702075179587,31.1845849640827,right
97.6196162322204,31.137113477504,right
97.7626158374146,31.0925592752195,right
97.8074404565778,30.860501748311,right
97.9400626428606,30.8156558452282,right
98.0660136061602,30.7755537390553,right
98.1859078139139,30.7411417908659,right
98.3305930636352,30.5433059727339,right
98.3263149669229,30.4679868430777,right
98.4287559125595,30.444952699524,right
98.4486634603723,30.1975240472076,right
98.537902293548,30.1814655967795,right
98.712097706452,30.1814655967795,right
98.625,30.1760415403757,right
98.8647197317845,30.0735986589226,right
98.7813365396277,30.0475240472076,right
98.8618719656152,29.980402506204,right
98.9122193697982,29.8802677942936,right
98.9047959726336,29.784336911059,right
99.0010407894832,29.5196413533998,right
98.9397924820414,29.5045849640827,right
98.8458751468984,29.4492753819358,right
98.8580929001445,29.4344229603468,right
98.1433248663555,29.3566751336445,right
98.3072149987222,29.2563420015334,right
98.409976349762,29.2512913879165,right
98.866562261899,29.2373433928484,right
98.2436579984666,29.1927850012779,right
98.4515718084349,29.1177994681912,right
98.8317331613029,29.1047035125588,right
98.7845919452671,29.0944389247422,right
98.2487086120835,29.090023650238,right
98.7751477786062,29.0626847232577,right
98.3822005318088,29.0484281915652,right
98.7383248663555,28.9883248663555,right
98.3319687395992,28.9848867226503,right
98.4345849640827,28.9702075179586,right
98.249161317228,28.968959670693,right
98.7605503136596,28.9366137789362,right
98.194952699524,28.9287559125595,right
98.7793232159571,28.9212969647871,right
98.7011991532925,28.905479661317,right
98.6845849640827,28.9047924820414,right
98.6547035125588,28.9017331613029,right
98.6489080625592,28.8902142216286,right
98.1760415403757,28.875,right
98.4260415403757,28.875,right
98.441020020088,28.8545577800098,right
98.5517140117349,28.850571337245,right
98.4843584407867,28.8437463201748,right
98.5650702100446,28.8423110236607,right
98.5687350578506,28.8356145404954,right
98.5626847232577,28.8251477786062,right
