long,lat,mmk
94.125,80.875,-6.97940412412959
94.375,80.875,-6.31491587015958
94.625,80.875,-6.30130748896092
94.875,80.875,-6.28808941229748
95.125,80.875,-6.27945389894366
95.375,80.875,-6.59411716019513
95.625,80.875,-7.05157352664867
95.875,80.875,-6.62956658583528
96.125,80.875,-7.01352346117966
96.375,80.875,-6.96991171082346
96.625,80.875,-6.94296851847539
96.875,80.875,-6.93423132021
97.125,80.875,-6.90662565610549
-19.875,80.625,-6.76923591616748
-19.625,80.625,-6.8056133850829
-18.875,80.625,-6.93481268185482
45.125,80.625,-4.88403323318173
45.375,80.625,-4.88587467343125
45.625,80.625,-4.89200409173424
45.875,80.625,-4.90600809606897
46.125,80.625,-4.87856692303214
46.375,80.625,-4.9722838119462
46.625,80.625,-5.05517028948206
