V1,V2,V3,V4,V5,V6,V7,V8,V9
126.691045398716,151.614391928664,123.772747148533,97.6093102533004,119.368003340465,120.042356267691,132.24879429937,135.443570632754,137.971812261119
160.21882782393,138.744129899209,161.159291591675,128.937111009931,140.989524220162,105.607928123868,121.795443837832,100.432056994042,135.902608502991
151.78471664683,96.3458523541828,117.164386723744,95.1917837226094,151.588810928061,114.853043192107,123.374617166374,135.421213115195,139.06291243458
168.017671362979,83.8512294688624,144.731497279448,65.7197421090444,80.9380684470059,113.365230909173,87.3300521094318,114.837137563873,96.6381296799368
131.144771135836,133.332180451721,145.690671992687,118.413658845375,146.23203705979,99.9052958354571,90.4873686669518,126.934414127227,137.621591806244
148.860220708457,78.8703542897675,128.449094942017,110.0357701973,131.819595004057,134.833264084147,71.6181879315252,95.4763823880028,114.610625575774
125.82739887336,163.862353615895,48.0794277549909,102.966087450686,129.611951446619,174.110964146275,121.363721918945,132.281647445828,137.111658805078
85.7462869917275,116.310329926561,70.5357514924231,105.089249070576,141.788574208561,87.8934625025053,80.4705558005477,74.5307559478753,80.2582409868017
81.3972842626829,111.022405205051,150.569184008951,141.66556423218,138.33085640952,117.197660284675,76.8034274572596,62.7261158533255,111.282553622378
117.726090052654,134.414594436932,124.261572753233,121.958132095371,143.088356716061,133.65727678629,94.2870765596688,64.463706013051,122.570227940508
87.7925564629977,152.797459491879,93.1907424751437,150.495227945808,93.236616238152,107.840864961187,140.643398080641,94.8965431921594,122.156132604553
89.8163370520936,59.4843480223457,102.276832523714,150.555136873967,129.209105408075,39.3113588453761,142.303351343943,133.138892242542,106.497658819919
122.207372294379,82.4380981890164,92.6471281222024,122.866411486116,141.720441695962,153.608924560626,159.013953426019,129.910699056327,133.342931125978
89.0197761660392,155.662799517625,94.0837098994901,112.950943742536,120.611152276478,155.834938409607,128.739079011296,138.883213474031,153.514477972426
114.139500859776,142.18077472674,48.198105381988,133.612558259562,111.875512155152,128.660158825039,139.372645909563,122.687678757631,129.403970372932
121.555997443749,143.76932310832,87.5009564612316,94.7743180429619,137.155680304726,156.115195072526,129.249337048317,109.268742081089,119.468702831801
132.729001590266,145.527416472857,73.8221143199713,100.56641664787,96.9827499946713,140.492552592746,118.206008037798,83.1444126877396,102.273028970679
107.57225637621,72.6965643293916,91.7834727975858,100.249008475049,100.171065706461,120.875777639989,126.112065328946,140.415672513625,91.793610055253
73.0982868940642,81.4868086189489,91.323157720789,104.110943582648,72.7230235103906,120.383811366178,117.987967453702,117.541297885378,98.9890011459772
99.3948415731057,112.270036002673,116.29652969892,131.259784105248,137.282191491068,97.8232335921016,104.964200392761,75.5718595062372,86.1615514274624
117.353043212622,106.320156674096,90.0913451074321,97.6615389965856,110.689696497762,78.5843084413345,141.252161415763,145.119015593992,94.6128523100928
103.916176167188,150.387572796771,99.1234340620141,142.898398154179,67.7905935136473,69.7410087370761,126.059706426276,153.116184266283,114.526434559229
127.760036001261,128.719791159955,87.2492376754516,149.947616585102,98.9625868025839,114.923370977609,73.9956396105866,157.805374840696,123.176250428817
165.67469413444,114.470905412486,128.261509097937,135.952296659274,110.342419062403,85.8028268430535,113.397207865052,113.027515677337,118.644434667005
128.947261484928,127.572890709338,62.8767594483095,95.7275967996021,96.6873523713048,83.7796460930054,168.794444532897,70.3221268823879,81.1561170844406
83.5511143799428,95.3175153157006,86.2212892917678,74.6278179806045,101.875357242101,51.9449942732046,103.001638225954,71.7900679850563,46.8324136734845
99.2116335352175,121.99933505108,105.669188288656,111.893694226349,90.9043466139126,94.0605512363294,101.875230131716,94.2356581554611,73.265757813669
128.285353292265,123.826992511636,119.355955315594,172.583951314042,111.097601144541,20.9032318724406,146.169374605214,79.3626048900423,95.6299620666301
110.106217466137,112.808225215244,115.200757951286,101.120104284159,153.402836050189,124.123079061305,103.184800257154,73.3274117430355,95.130881404838
