pos245,pos585
193.171229026566,176.708225974165
209.749239392724,196.484113278888
178.957742303469,230.433417326458
196.396701105149,210.34863254898
218.169136530861,176.113516766975
170.664204627098,192.288026983473
185.013143128656,208.364999279662
183.313545361559,120.760089448039
171.168915125386,137.053431566351
197.533009212296,138.343842103125
140.964927809511,149.026075394037
109.785405586438,133.137379418257
202.896678008554,156.550179428286
159.015264642234,176.664682547999
158.088881440473,155.617000816104
141.414390964482,177.46355762215
129.955677594388,157.68026186733
143.582860233184,83.915786153595
111.96172038738,129.142074857268
108.969470838624,170.884051443783
130.439194223418,159.034588948812
135.678789545882,181.547475903573
190.873483802045,128.484950014634
187.664751394765,141.897800820724
165.984513832457,142.755197391145
132.207848625826,169.835764899796
122.875879207886,193.718848179213
136.781796740378,170.471901675885
123.488122090377,131.074590189687
118.563011708623,160.586738406002
118.507168896132,190.934169782889
112.560411421445,147.530134227878
117.585216457774,156.784661187883
167.974001838811,140.224295665448
148.70675232087,140.310927876872
125.789432218112,120.720765113841
126.312396508592,131.431656667984
91.0696362471551,122.898453294475
120.479886071944,148.023460173596
161.783818743302,126.490297021503
123.976425400013,135.126431372458
100.364285189647,116.579804776786
134.251392955023,128.34582675527
130.39871321526,191.506951323094
125.996917372113,130.615739903404
83.3755413507273,121.403388435621
150.542671783067,131.867127860093
83.7358447528925,89.8596262657272
25.6008245076668,115.234170505459
77.9311371307856,135.567193742157
80.8176715687736,79.1913733589192
127.470784089372,97.4226123600495
141.70682058263,118.163884624965
89.794828528205,164.088081648594
27.9699500199424,140.313358261338
-7.73598232126565,99.4188674198463
83.7566075632459,111.049684448352
131.931272473867,102.780761469496
95.5683605849018,84.3726977014337
87.4645038553349,55.4362940158952
118.171009006836,-36.2154245889547
101.2068372784,55.8264575167656
80.8551229970856,81.6326762076217
78.8397876337029,110.528472090579
125.15440944528,77.8077253106302
66.5271609465542,67.5115930243527
57.673949036337,31.5848941012774
71.7730470613247,73.9979068989441
130.888178830525,128.360349364527
123.226273024516,77.4481205884208
140.395967206674,100.125412238234
87.747652257282,118.474628266001
102.634774057634,46.3572884162638
88.8960303388709,112.250940752913
81.4706195515355,77.191246178342
50.2307280924956,57.1520076263209
73.2480162874948,86.8959525563586
105.327111088214,87.4115578211629
106.831666133065,10.8434158590471
138.901100556099,-7.29324553304907
91.0549002221136,113.617864395414
