V1,V2,V3,V4,V5,V6,V7,V8,V9
180.688274638782,209.123160432412,173.419772697173,213.36771492046,185.21226132881,203.060738732355,162.721907439884,201.082536939529,201.609478685719
167.41653462842,219.151777148373,225.274876467006,159.642030615403,159.35922658167,158.629401196423,179.354565112805,206.955039709325,191.385323784469
161.854521764779,171.130092342769,179.15571871274,181.244442718498,145.773696646199,168.439904220099,210.387142876394,202.817374467641,184.038103945233
172.369175640303,143.757247189585,207.428080196003,174.957823761567,142.387535801817,198.76391076233,143.690628290309,187.466601717482,177.189863636078
195.587962068951,198.776835479041,207.343853531508,147.399386204301,188.621797227335,186.734201621993,152.525391122902,177.350674370732,191.006175678277
150.475125242285,162.358946082956,204.667235405305,171.326091836779,179.786488035308,176.631235477648,191.93805718547,153.430167711874,183.012808307137
172.311047330379,185.887851948261,177.369624642748,163.290021508772,185.659699458895,200.778420545863,175.245859362226,104.243553211662,179.840846073526
161.181343202635,205.974105817564,169.10368061908,175.758087489706,167.17589497914,197.909986408582,166.786006315578,140.167660389209,183.05289591576
176.16704664828,168.422508169782,154.48845780992,179.270640533114,156.870311384043,196.85941966486,221.660116789238,191.042625638477,192.07809325533
162.008098833101,170.919660527444,153.846829241578,163.335594120974,154.570623795495,156.225267007791,194.77836992916,174.799112422914,170.111405601449
179.807911883159,157.401627056794,203.670549177262,198.49606661073,158.832805159558,149.61889279224,184.454963124808,174.560798471086,183.765140943959
188.494942558385,162.495581047817,191.32738652445,156.836950968883,169.026100840358,171.177332709941,180.76354715491,163.875885753907,181.368165650385
166.410790476792,175.612929068732,227.072882514816,201.364880423322,145.636754414964,199.128606584083,167.476411476451,197.454132439658,194.43874177956
175.632385397335,195.608338759831,156.310106115248,171.57432860513,170.016618244312,169.931134882952,197.352518270623,148.489383457876,182.452243790575
174.136141474017,151.267335094758,138.803626517957,171.208494703549,167.40028825643,160.505527745109,200.127070793158,151.397548629724,170.927600261047
160.294923253582,218.569874876787,168.162510511313,139.725012995718,159.293457660077,174.036149714247,139.266233033476,179.230474351699,172.228015310822
143.833262498934,213.346061465977,196.51775701207,177.137644107385,182.710259108458,149.306464292618,201.164128283833,175.635362357568,190.819143602979
185.995014231869,152.615283697254,125.968217104689,205.153617416928,197.679635805981,162.00944520579,167.925199948326,171.156139457469,178.077282562473
161.64166467192,159.122880875977,218.142581734007,154.108661367199,179.371399318988,143.387982668625,192.734267118156,212.394970856797,186.929226012939
112.168680556904,119.687761109954,140.576275756457,141.917460097375,154.527754016374,147.472634997909,152.923815085991,185.875539202776,142.489924193764
238.666308947923,172.711818200395,187.443670437944,171.483440087687,152.305287137553,146.883573967812,96.4202271191873,170.489259590639,171.808310457972
174.421634481396,179.414985454084,156.200946844391,147.33573389272,173.677185141489,150.191173414199,171.301824198847,177.465463603615,170.294419622312
146.63095708157,158.945400494057,137.571895791282,140.59090890626,179.156303279024,129.083366592384,137.278701865406,132.146406843221,147.332344408495
194.894981117791,114.587036519617,108.474879173797,168.128277868723,133.391556690366,154.69465147645,171.772588715338,151.694072147378,153.785287201447
186.791489623245,184.885597295525,148.784720810889,165.867659927767,168.770958849553,176.107172378217,154.109387342357,155.855810610173,176.504693550967
180.490572245364,124.942292266653,183.621696407355,132.280327257297,169.964097153296,145.114547684345,156.545235459374,196.927056592793,165.889842876555
173.796088088899,185.361426016245,128.675876942946,195.438889713649,149.227215133254,99.680690513566,155.526418890438,150.42776812847,158.182916250668
170.769677679194,124.012666461116,146.775105863115,121.504521729056,174.098595838979,144.943157829307,154.158302296557,139.802491546284,151.555454026367
171.477663175935,122.834031166637,222.985014667518,128.166096049672,125.014808999402,179.837206564052,106.297597449308,128.620477067173,153.544441144342
167.323152426077,156.809783614441,155.6262250137,148.166079607246,142.160248006284,140.837661212803,85.8582956345936,184.501717732905,149.405332485167
171.98482409975,164.715269738913,159.131169085131,177.461518242159,127.965466128106,175.355293767634,114.295034891083,179.448098472303,163.770047372776
