long,lat,twsmonann
98.125,37.875,2.23594834190195
98.375,37.875,0.539978542595747
86.375,37.625,24.8679389647075
86.625,37.625,20.7838109278963
86.875,37.625,19.0997675284655
87.125,37.625,19.8158087602683
87.375,37.625,23.2490642118756
87.625,37.625,29.3995339039181
87.875,37.625,30.027550014002
88.125,37.625,25.1331132404151
88.375,37.625,23.1677724737763
88.625,37.625,24.1315277611127
88.875,37.625,28.5222284996084
89.125,37.625,36.3398750544925
89.375,37.625,37.0534943648747
89.625,37.625,30.6630871978367
89.875,37.625,27.7121480941329
90.125,37.625,28.2006775381354
90.375,37.625,32.4200125625579
90.625,37.625,40.3701539216563
90.875,37.625,40.3723860479182
91.125,37.625,32.4267093759208
91.375,37.625,28.1063464114531
91.625,37.625,27.4112975177843
91.875,37.625,29.9569681843831
92.125,37.625,35.7433583265259
92.375,37.625,34.7764866025675
92.625,37.625,27.0563520263526
92.875,37.625,22.4134165838316
93.125,37.625,20.8476796715964
93.375,37.625,21.5702807517456
93.625,37.625,24.5812201061774
93.875,37.625,23.27100290131
94.125,37.625,17.6396285337174
94.375,37.625,14.0815555343493
94.625,37.625,12.5967830641461
94.875,37.625,12.4814670158728
95.125,37.625,13.735607082246
95.375,37.625,12.5630006238641
95.625,37.625,8.96364787597032
95.875,37.625,7.10661335229164
96.125,37.625,6.99189725904726
96.375,37.625,6.45958704342179
96.625,37.625,5.50968284669022
96.875,37.625,5.06557933210972
97.125,37.625,5.12727648693004
97.375,37.625,5.01630568564648
97.625,37.625,4.73266644696483
97.875,37.625,4.11735449673697
98.125,37.625,3.17036961511753
98.375,37.625,1.58609692016173
85.875,37.375,24.393303877816
86.125,37.375,26.1464657326628
86.375,37.375,26.3633361742433
86.625,37.375,25.0439159063888
86.875,37.375,25.3982825417914
87.125,37.375,27.4264359838019
87.375,37.375,29.4865004286259
87.625,37.375,31.5784761768633
87.875,37.375,31.8170901478756
88.125,37.375,30.2023425165741
88.375,37.375,30.8644395820797
88.625,37.375,33.8033811809406
88.875,37.375,36.5494783120939
89.125,37.375,39.1027311607841
89.375,37.375,39.2774382701587
89.625,37.375,37.0735978856328
89.875,37.375,36.7598056250917
90.125,37.375,38.3360608855573
90.375,37.375,40.4244977044917
90.625,37.375,43.0251158247746
90.875,37.375,42.9926978219212
91.125,37.375,40.3272450004926
91.375,37.375,37.8922281451523
91.625,37.375,35.6876488841006
91.875,37.375,35.566902610837
92.125,37.375,37.5299889182761
92.375,37.375,37.2420777514577
92.625,37.375,34.7031706628345
92.875,37.375,31.0834264628589
93.125,37.375,26.3828456187
93.375,37.375,24.5329342282954
93.625,37.375,25.533692201156
93.875,37.375,25.0849170629556
94.125,37.375,23.1866084323398
94.375,37.375,20.0696928708858
94.625,37.375,15.7341697615882
94.875,37.375,13.7667346921173
95.125,37.375,14.1673867536648
95.375,37.375,13.7682507698956
95.625,37.375,12.5693266159367
95.875,37.375,11.73577789066
96.125,37.375,11.2676051372219
96.375,37.375,9.51329907001484
96.625,37.375,6.47286051459433
96.875,37.375,4.97681194416114
97.125,37.375,5.02515386463853
97.375,37.375,4.59462741302947
97.625,37.375,3.68523264734873
97.875,37.375,3.06932750874548
98.125,37.375,2.74691183253058
98.375,37.375,2.20573052783231
98.625,37.375,1.44578370393387
98.875,37.375,0.504394202808007
84.875,37.125,22.250893828127
85.125,37.125,23.4410467904593
85.375,37.125,25.0416135411177
85.625,37.125,27.052594673169
85.875,37.125,27.8166661312848
86.125,37.125,27.3338280063056
86.375,37.125,27.7672914519596
86.625,37.125,29.117057284429
86.875,37.125,30.8070140411811
87.125,37.125,32.8371621897533
87.375,37.125,33.5650218169915
87.625,37.125,32.9905939286309
87.875,37.125,33.6717261736725
88.125,37.125,35.6084189710828
88.375,37.125,38.0470498996388
88.625,37.125,40.9876192905718
88.875,37.125,41.9590939232814
89.125,37.125,40.9614744358829
89.375,37.125,41.4675761872459
89.625,37.125,43.4773998881735
89.875,37.125,45.26133768225
90.125,37.125,46.8193902214013
90.375,37.125,46.7754110089725
90.625,37.125,45.1294008954118
90.875,37.125,45.0124207815821
91.125,37.125,46.4244721216105
91.375,37.125,46.0205173709563
91.625,37.125,43.8005569756031
91.875,37.125,41.6197112979634
92.125,37.125,39.4779806082802
92.375,37.125,38.4987578781943
92.625,37.125,38.6820446491951
92.875,37.125,36.4294840753256
93.125,37.125,31.7410770997582
93.375,37.125,28.546735063621
93.625,37.125,26.846458167228
93.875,37.125,25.9475023481818
94.125,37.125,25.8498683782206
94.375,37.125,23.6381051004643
94.625,37.125,19.3122131938292
94.875,37.125,16.4574395099566
95.125,37.125,15.0737840926031
95.375,37.125,14.2958204071171
95.625,37.125,14.123547965776
95.875,37.125,13.7948358587034
96.125,37.125,13.309683797136
96.375,37.125,11.535647610065
96.625,37.125,8.47272722407998
96.875,37.125,6.70744894845855
97.125,37.125,6.23981307627899
97.375,37.125,5.54822683517067
97.625,37.125,4.63269060945937
97.875,37.125,3.74979589547785
98.125,37.125,2.89954296984665
98.375,37.125,2.28170698874054
98.625,37.125,1.8962877306045
98.875,37.125,1.14958014987587
99.125,37.125,0.0415847300862272
77.875,36.875,0.39534905489889
78.125,36.875,2.58439132535742
78.375,36.875,3.71474373000896
78.625,36.875,3.78640665850558
78.875,36.875,4.52606846166863
84.125,36.875,23.6589237283383
84.375,36.875,23.0934837443488
84.625,36.875,22.2032984904768
84.875,36.875,23.5286695659648
85.125,36.875,27.0695971486469
85.375,36.875,29.1718627213988
85.625,36.875,29.8354656214161
85.875,36.875,29.4049729184735
86.125,36.875,27.8803838872129
86.375,36.875,29.0798048985501
86.625,36.875,33.0032350115922
86.875,36.875,35.3259627200663
87.125,36.875,36.0479874777652
87.375,36.875,35.4846286951076
87.625,36.875,33.6358867479267
87.875,36.875,35.5914580351008
88.125,36.875,41.3513418248589
88.375,36.875,44.7156036515144
88.625,36.875,45.6842420933147
88.875,36.875,44.7510754811622
89.125,36.875,41.9161035874947
89.375,36.875,43.6239092336879
89.625,36.875,49.8744932395672
89.875,36.875,53.2167448502211
90.125,36.875,53.6506645380741
90.375,36.875,51.4727527584881
90.625,36.875,46.6830079592055
90.875,36.875,46.4315548592735
91.125,36.875,50.7183927785783
91.375,36.875,52.4912149139103
91.625,36.875,51.7500202799127
91.875,36.875,48.1153936606078
92.125,36.875,41.5873335925596
92.375,36.875,38.5465270957422
92.625,36.875,38.9929740635235
92.875,36.875,38.4515893384193
93.125,36.875,36.9223742151899
93.375,36.875,33.6116834650437
93.625,36.875,28.5195173556251
93.875,36.875,25.8587588467236
94.125,36.875,25.6294087322074
94.375,36.875,24.7867933148607
94.625,36.875,23.3309128243654
94.875,36.875,20.553581713548
95.125,36.875,16.4547991426883
95.375,36.875,14.1457095315264
95.625,36.875,13.6263125206299
95.875,36.875,13.2837871573777
96.125,36.875,13.1181336498043
96.375,36.875,12.5266322399977
96.625,36.875,11.5092832762659
96.875,36.875,10.2574906354371
97.125,36.875,8.77125428911476
97.375,36.875,7.87710408091634
97.625,36.875,7.57503967984313
97.875,36.875,6.1587596322942
98.125,36.875,3.62826338942562
98.375,36.875,1.81402631502909
98.625,36.875,0.716048112875294
77.875,36.625,0.517519413227481
78.125,36.625,2.16343847956686
78.375,36.625,3.01723143479654
78.625,36.625,3.07889785543084
78.875,36.625,4.19240919568886
79.125,36.625,6.35776523007523
80.125,36.625,10.5448974387986
80.375,36.625,12.0301174309193
83.625,36.625,23.6356358600869
83.875,36.625,24.1321259332555
84.125,36.625,25.0230626643414
84.375,36.625,25.0164241674578
84.625,36.625,24.1122109798182
84.875,36.625,25.5542959335482
85.125,36.625,29.3426785595449
85.375,36.625,31.2240486149277
85.625,36.625,31.1984056146372
85.875,36.625,30.4129005038401
86.125,36.625,28.8675340936564
86.375,36.625,30.4379576929978
86.625,36.625,35.1241728637367
86.875,36.625,37.4988762271103
87.125,36.625,37.5620684327114
87.375,36.625,36.9523656921018
87.625,36.625,35.6697670351315
87.875,36.625,38.2650283900045
88.125,36.625,44.7381500954429
88.375,36.625,47.9700782084854
88.625,36.625,47.9608126162396
88.875,36.625,46.9717825970457
89.125,36.625,45.0029887786745
89.375,36.625,47.320171332723
89.625,36.625,53.9233302952278
89.875,36.625,57.1637918046543
90.125,36.625,57.0415554505729
90.375,36.625,54.7006971177601
90.625,36.625,50.1412164295713
90.875,36.625,49.8238430093442
91.125,36.625,53.748576916364
91.375,36.625,55.7094036146289
91.625,36.625,55.7063238099794
91.875,36.625,51.7381694194373
92.125,36.625,43.8049407556298
92.375,36.625,39.7330820955691
92.625,36.625,39.5225946824998
92.875,36.625,39.4440494701627
93.125,36.625,39.49744656172
93.375,36.625,36.0958276059301
93.625,36.625,29.2391926337921
93.875,36.625,25.7028581655806
94.125,36.625,25.4868242081255
94.375,36.625,25.3702084361886
94.625,36.625,25.3530109358508
94.875,36.625,22.9580752361921
95.125,36.625,18.1854005216754
95.375,36.625,15.5346836099911
95.625,36.625,15.0059248076264
95.875,36.625,14.2835819322793
96.125,36.625,13.3676548499791
96.375,36.625,12.9082633596756
96.625,36.625,12.9054079809315
96.875,36.625,11.9285364000836
97.125,36.625,9.97764962592295
97.375,36.625,9.0029626373246
97.625,36.625,9.0044755161496
97.875,36.625,7.49097348982025
98.125,36.625,4.46245621009952
98.375,36.625,2.40389380402242
98.625,36.625,1.31528621536813
98.875,36.625,0.771001211128065
99.125,36.625,0.771039013564587
99.375,36.625,0.559517414065167
99.625,36.625,0.13643656336658
77.875,36.375,0.807788482077775
78.125,36.375,1.38117214139728
78.375,36.375,1.69504377451681
78.625,36.375,1.74940385307585
78.875,36.375,3.1653434537085
79.125,36.375,5.94286322036669
79.375,36.375,7.31741428481681
79.625,36.375,7.28899614214897
79.875,36.375,7.72474765568262
80.125,36.375,8.62466874488053
80.375,36.375,10.487668657977
82.125,36.375,19.6408698541245
82.375,36.375,21.1856164845526
82.625,36.375,21.287370380165
82.875,36.375,21.6834631602945
83.125,36.375,22.3738958273526
83.375,36.375,22.768857815436
83.625,36.375,22.8683489409941
83.875,36.375,24.1871832534405
84.125,36.375,26.7253597455365
84.375,36.375,27.8362146186909
84.625,36.375,27.5197474074018
84.875,36.375,28.3277732529367
85.125,36.375,30.2602923454539
85.375,36.375,31.1981726002126
85.625,36.375,31.1414145983578
85.875,36.375,30.8404493085597
86.125,36.375,30.2952765260601
86.375,36.375,31.8417505644617
86.625,36.375,35.479870494597
86.875,36.375,37.3257557397797
87.125,36.375,37.3794055271539
87.375,36.375,37.9682318052632
87.625,36.375,39.0922341960172
87.875,36.375,41.6924377340646
88.125,36.375,45.7688432445883
88.375,36.375,47.8104740315427
88.625,36.375,47.8173301954111
88.875,36.375,48.6212152747526
89.125,36.375,50.2221302778238
89.375,36.375,52.55636191879
89.625,36.375,55.6239109624709
89.875,36.375,57.1024778508005
90.125,36.375,56.9920613853704
90.375,36.375,56.4592442052705
90.625,36.375,55.5040258344263
90.875,36.375,55.1892857493744
91.125,36.375,55.5150242557838
91.375,36.375,55.6750846385956
91.625,36.375,55.6694668707305
91.875,36.375,52.4880387939446
92.125,36.375,46.1308012437253
92.375,36.375,42.0584242167572
92.625,36.375,40.2709069311841
92.875,36.375,39.4068639216252
93.125,36.375,39.4662940870172
93.375,36.375,35.9991673436193
93.625,36.375,29.0054839212359
93.875,36.375,25.479799650472
94.125,36.375,25.4221146988915
94.375,36.375,25.3883505070859
94.625,36.375,25.378507834796
94.875,36.375,23.6709199751594
95.125,36.375,20.2655875979435
95.375,36.375,18.4627425379608
95.625,36.375,18.2623848883923
95.875,36.375,16.7942200395678
96.125,36.375,14.0582477351739
96.375,36.375,12.6805413789249
96.625,36.375,12.661100945125
96.875,36.375,11.7205868346173
97.125,36.375,9.85899892678218
97.375,36.375,8.92580264547751
97.625,36.375,8.9209975664016
97.875,36.375,7.74643724613513
98.125,36.375,5.4021216985193
98.375,36.375,4.05130973038751
98.625,36.375,3.6940018525968
98.875,36.375,3.51987945976711
99.125,36.375,3.52894329134197
99.375,36.375,2.8889902976652
99.625,36.375,1.60002038163089
77.875,36.125,0.0871656170913153
78.125,36.125,0.674366119521714
78.375,36.125,1.06086735578941
78.625,36.125,1.24666920898127
78.875,36.125,2.4994874237194
79.125,36.125,4.81932202278681
79.375,36.125,6.32737736095275
79.625,36.125,7.02365359564622
79.875,36.125,7.47671653198167
80.125,36.125,7.68656615460336
80.375,36.125,9.2128366589901
80.625,36.125,12.0555281857738
81.625,36.125,15.3133682729765
81.875,36.125,16.3105863188438
82.125,36.125,18.3060095509426
82.375,36.125,19.8821130267744
82.625,36.125,21.0388963225165
82.875,36.125,21.8080393647686
83.125,36.125,22.1895415966222
83.375,36.125,22.4250145832498
83.625,36.125,22.5144585031318
83.875,36.125,24.2335443590369
84.125,36.125,27.58227227324
84.375,36.125,29.2375328067779
84.625,36.125,29.1993256111762
84.875,36.125,29.3453887186058
85.125,36.125,29.6757225190999
85.375,36.125,30.3702184626744
85.625,36.125,31.4288759293567
85.875,36.125,31.9290587650701
86.125,36.125,31.8707668924349
86.375,36.125,33.0048132914606
86.625,36.125,35.3311982203098
86.875,36.125,36.9422964922019
87.125,36.125,37.8381076265481
87.375,36.125,39.1673454613647
87.625,36.125,40.9300100650638
87.875,36.125,42.9002638416099
88.125,36.125,45.0781075556009
88.375,36.125,46.9601655670752
88.625,36.125,48.5464391085186
88.875,36.125,50.6110678468166
89.125,36.125,53.1540512910911
89.375,36.125,54.909853761111
89.625,36.125,55.8784753395511
89.875,36.125,56.6077479305722
90.125,36.125,57.0976707286068
90.375,36.125,57.653743535706
90.625,36.125,58.2759681914534
90.875,36.125,58.0304319057702
91.125,36.125,56.9171355596611
91.375,36.125,55.4799497293575
91.625,36.125,53.7188754646817
91.875,36.125,50.7540373006924
92.125,36.125,46.5854356083487
92.375,36.125,43.5419499636273
92.625,36.125,41.623580847756
92.875,36.125,39.8946943610508
93.125,36.125,38.3552912093389
93.375,36.125,34.943710351008
93.625,36.125,29.6599527117042
93.875,36.125,27.0301660986706
94.125,36.125,27.0543507831703
94.375,36.125,26.1871816122661
94.625,36.125,24.4286587708053
94.875,36.125,22.6493546123661
95.125,36.125,20.8492700153164
95.375,36.125,19.9309340655005
95.625,36.125,19.8943472656466
95.875,36.125,18.0514235267327
96.125,36.125,14.4021630432457
96.375,36.125,12.5614785354584
96.625,36.125,12.5293704348483
96.875,36.125,11.8277031640833
97.125,36.125,10.4564776329767
97.375,36.125,9.43911079097362
97.625,36.125,8.77560340838418
97.875,36.125,7.54613045865803
98.125,36.125,5.75069236560237
98.375,36.125,4.85926035842193
98.625,36.125,4.8718344107625
98.875,36.125,4.66965701966768
99.125,36.125,4.25272834967556
99.375,36.125,3.40138491147331
99.625,36.125,2.11562661308618
99.875,36.125,0.615694291428441
78.125,35.875,0.0430201679202062
78.375,35.875,1.11470133800592
78.625,35.875,1.57069476386976
78.875,35.875,2.19484147056937
79.125,35.875,2.987141378898
79.375,35.875,4.45574036709787
79.625,35.875,6.60063875988126
79.875,35.875,7.69225510999206
80.125,35.875,7.73058958708176
80.375,35.875,8.20562131975201
80.625,35.875,9.11735033893159
80.875,35.875,11.0170359779859
81.125,35.875,13.9046784215474
81.375,35.875,15.356828854437
81.625,35.875,15.3734874142711
81.875,35.875,15.4274341746278
82.125,35.875,15.5186693800769
82.375,35.875,17.1890175505674
82.625,35.875,20.438479661263
82.875,35.875,22.1639363559096
83.125,35.875,22.3653869875613
83.375,35.875,22.5020631402127
83.625,35.875,22.5739644561628
83.875,35.875,24.2712099497872
84.125,35.875,27.5937994504968
84.375,35.875,29.2203778939499
84.625,35.875,29.1509452187412
84.875,35.875,28.6071424796468
85.125,35.875,27.5889694656378
85.375,35.875,28.7401855920397
85.625,35.875,32.0607909272469
85.875,35.875,33.6787303316806
86.125,35.875,33.594004186775
86.375,35.875,33.9271463863197
86.625,35.875,34.6781559070484
86.875,35.875,36.3484988172472
87.125,35.875,38.9381745903088
87.375,35.875,40.5497067141568
87.625,35.875,41.1830952066751
87.875,35.875,41.8885068269358
88.125,35.875,42.6659408888469
88.375,35.875,45.4191522523761
88.625,35.875,50.1481389048908
88.875,35.875,52.9413388544605
89.125,35.875,53.7987521329806
89.375,35.875,54.380647028415
89.625,35.875,54.6870234317013
89.875,35.875,55.6796016156319
90.125,35.875,57.3583810131465
90.375,35.875,58.2841954042869
90.625,35.875,58.4570435410809
90.875,35.875,58.3472818130893
91.125,35.875,57.9549096411892
91.375,35.875,55.1239992326214
91.625,35.875,49.8545499098443
91.875,35.875,46.5361645995329
92.125,35.875,45.1688431326411
92.375,35.875,44.1836602041298
92.625,35.875,43.5806160281146
92.875,35.875,40.9075416273659
93.125,35.875,36.164437662136
93.375,35.875,32.929456644115
93.625,35.875,31.2025989851781
93.875,35.875,30.3539575737147
94.125,35.875,30.3835329944889
94.375,35.875,27.7667014990534
94.625,35.875,22.5034640422712
94.875,35.875,19.8933789795353
95.125,35.875,19.936446846383
95.375,35.875,19.9392577057593
95.625,35.875,19.9018115508049
95.875,35.875,18.0551924171192
96.125,35.875,14.3994004781025
96.375,35.875,12.5510752337231
96.625,35.875,12.5102159257845
96.875,35.875,12.249885966478
97.125,35.875,11.7700854769597
97.375,35.875,10.542887482118
97.625,35.875,8.56829252879002
97.875,35.875,6.89005270204729
98.125,35.875,5.50816862486037
98.375,35.875,4.8277457834798
98.625,35.875,4.8487841892544
98.875,35.875,4.22033372631385
99.125,35.875,2.94239408593802
99.375,35.875,2.09670127660391
99.625,35.875,1.68325549023935
99.875,35.875,1.19137194011183
100.125,35.875,0.621050669430267
78.375,35.625,0.10722407400608
78.625,35.625,1.37287472915791
78.875,35.625,2.02084308099889
79.125,35.625,2.0511288774865
79.375,35.625,3.14193293566682
79.625,35.625,5.29325519963389
79.875,35.625,6.70793200866098
80.125,35.625,7.38596305737183
80.375,35.625,7.58644938075117
80.625,35.625,7.30939055225324
80.875,35.625,8.6220412290522
81.125,35.625,11.5244015155538
81.375,35.625,13.4727777485159
81.625,35.625,14.4671701294858
81.875,35.625,14.6510260356324
82.125,35.625,14.0243449243983
82.375,35.625,15.3337547218693
82.625,35.625,18.5792555853991
82.875,35.625,20.7748829976079
83.125,35.625,21.920637677448
83.375,35.625,22.2414146289762
83.625,35.625,21.737214613156
83.875,35.625,22.7188416754561
84.125,35.625,25.1862967055025
84.375,35.625,26.8706240777946
84.625,35.625,27.7718233301526
84.875,35.625,27.5673154239144
85.125,35.625,26.2571000828718
85.375,35.625,27.2512941520306
85.625,35.625,30.5498980083414
85.875,35.625,32.7210720958011
86.125,35.625,33.7648161288218
86.375,35.625,34.086801592438
86.625,35.625,33.6870270710616
86.875,35.625,34.777705845769
87.125,35.625,37.3588380544047
87.375,35.625,39.288611805306
87.625,35.625,40.5670279416477
87.875,35.625,41.165994092964
88.125,35.625,41.0855100100239
88.375,35.625,43.4180590679248
88.625,35.625,48.1636410448878
88.875,35.625,51.4099670816967
89.125,35.625,53.1570358562328
89.375,35.625,53.3836497105082
89.625,35.625,52.0898077952454
89.875,35.625,52.2966901634421
90.125,35.625,54.0042973985984
90.375,35.625,55.7703248317043
90.625,35.625,57.5947719814522
90.875,35.625,57.255161917662
91.125,35.625,54.7514950271164
91.375,35.625,50.8666287906823
91.625,35.625,45.6005640061838
91.875,35.625,43.3440149920682
92.125,35.625,44.0969826210113
92.375,35.625,43.3750007433994
92.625,35.625,41.1780703222468
92.875,35.625,37.7047931746358
93.125,35.625,32.9551686397887
93.375,35.625,30.9265680508333
93.625,35.625,31.61899086935
93.875,35.625,31.1037447647325
94.125,35.625,29.3808290878932
94.375,35.625,25.8909060869543
94.625,35.625,20.6339757670959
94.875,35.625,18.3671217817991
95.125,35.625,19.0903446604808
95.375,35.625,18.9225855118107
95.625,35.625,17.8638444538273
95.875,35.625,15.9572915183824
96.125,35.625,13.2029269408612
96.375,35.625,11.986798578993
96.625,35.625,12.3089067439948
96.875,35.625,12.1256704409651
97.125,35.625,11.4370894620062
97.375,35.625,10.1053410250694
97.625,35.625,8.13042439020106
97.875,35.625,6.70492573143648
98.125,35.625,5.82884456217289
98.375,35.625,5.1458599329793
98.625,35.625,4.65597177937272
98.875,35.625,3.7767256877629
99.125,35.625,2.50812174638822
99.375,35.625,1.78098716491479
99.625,35.625,1.59532167476912
99.875,35.625,1.3237781349747
100.125,35.625,0.966356169680755
100.375,35.625,0.236133207522688
78.625,35.375,0.653209439026458
78.875,35.375,1.97749242222025
79.125,35.375,2.01128488323163
79.375,35.375,2.3859547818257
79.625,35.375,3.10150263152484
79.875,35.375,4.52374641006546
80.125,35.375,6.65268674056445
80.375,35.375,7.35532083953953
80.625,35.375,6.63164867153835
80.875,35.375,6.75138319061537
81.125,35.375,7.71452440072206
81.375,35.375,9.6622022804405
81.625,35.375,12.5944165824602
81.875,35.375,13.9813612143199
82.125,35.375,13.8230362417354
82.375,35.375,14.316324230554
82.625,35.375,15.4612244840977
82.875,35.375,17.6408805791466
83.125,35.375,20.8552928221545
83.375,35.375,21.6430688336669
83.625,35.375,20.004209010303
83.875,35.375,19.5764406723148
84.125,35.375,20.3597638514647
84.375,35.375,22.1882697814366
84.625,35.375,25.0619593440067
84.875,35.375,26.2259068810337
85.125,35.375,25.6801133660954
85.375,35.375,25.9035433082132
85.625,35.375,26.8961977425874
85.875,35.375,29.0560840506994
86.125,35.375,32.3832025497265
